xml:id	Lemma	Wortart	Definition	Konzept	Konzept_gemappt	Antwort_Modell	Distanz_minimal	Distanz_Durchschnitt	Kante_min
PF01323	ver-dursteln	Verb	zur Löschung des Durstes verbrauchen	Trinken	Durst	Durst	8	8.0	
PF01484	ver-haften	Verb	austrinken	Trinken.Alkohol_trinken;Trinken.Austrinken	Trinken.Austrinken	"The dictionary entry defines ""ver-haften"" as ""austrinken,"" which translates to finishing a drink. The most fitting concept from the list is ""Trinken.Austrinken.""

Trinken.Austrinken"	0	1.0	austrinken → austrinken
PF01615	ver-kasematukeln	Verb	einen Schoppen, einen Schnaps trinken	Trinken.Alkohol_trinken	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Bier; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Bier; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	8	8.0	
PF01749	ver-kümmeln	Verb	durchbringen, vertrinken	Trinken.Alkohol_trinken	Trinken.Austrinken	Trinken.Austrinken	2	2.0	Alkohol trinken → austrinken
PF01791	ver-lechen	Verb	sehr durstig sein (vom Menschen)	Durst	Durst	Durst	0	0.0	Durst → Durst
PF01792	ver-lechern	Verb	sehr durstig sein (vom Menschen)	Durst	Durst	Durst	0	0.0	Durst → Durst
PF01844	ver-löten	Verb	einen (Schoppen) trinken	Trinken.Alkohol_trinken	Trinken.Alkohol_trinken	Trinken.Alkohol_trinken	0	0.0	Alkohol trinken → Alkohol trinken
PF02001	ver-pfetzen	Verb	vertrinken	Trinken.Alkohol_trinken	Trinken.Austrinken	Trinken.Austrinken	2	2.0	Alkohol trinken → austrinken
PF02014	ver-pitschen	Verb	vertrinken	Trinken.Alkohol_trinken	Trinken	Trinken	1	1.0	Alkohol trinken → trinken
PF02140	ver-salzen	Verb	sich betrinken	Trinken.Alkohol_trinken	Trinken.Alkohol_trinken	Trinken.Alkohol_trinken	0	0.0	Alkohol trinken → Alkohol trinken
PF02146	ver-saufen	Verb	vertrinken	Trinken.Alkohol_trinken	Trinken.Alkohol_trinken	Trinken.Alkohol_trinken	0	0.0	Alkohol trinken → Alkohol trinken
PF02165	ver-schaskenen	Verb	mit Trinken vergeuden	Trinken.Alkohol_trinken	Getränk	Getränk.Alkoholhaltiges_Kaltgetränk	8	8.0	
PF02235	ver-schmieren	Verb	sich betrinken	Trinken.Alkohol_trinken	Trinken.Alkohol_trinken	Trinken.Alkohol_trinken	0	0.0	Alkohol trinken → Alkohol trinken
PF02311	ver-schwinden	Verb	einen trinken	Trinken.Alkohol_trinken	Trinken.Alkohol_trinken	Trinken.Alkohol_trinken	0	0.0	Alkohol trinken → Alkohol trinken
PF02320	ver-seibeln	Verb	sich betrinken	Trinken.Alkohol_trinken	Trinken.Alkohol_trinken	Trinken.Alkohol_trinken	0	0.0	Alkohol trinken → Alkohol trinken
PF02350	ver-sohlen	Verb	sich betrinken	Trinken.Alkohol_trinken	Trinken.Schnell_große_Mengen_trinken	Trinken.Schnell_große_Mengen_trinken	2	2.0	Alkohol trinken → schnell, große Mengen trinken
PF03326	firnzen	Verb	einen trinken, schlagen	Trinken.Alkohol_trinken	Trinken	Trinken	1	1.0	Alkohol trinken → trinken
PF04250	voll-laufen	Verb	sich betrinken	Trinken.Alkohol_trinken	Trinken.Alkohol_trinken	Trinken.Alkohol_trinken	0	0.0	Alkohol trinken → Alkohol trinken
PF04269	voll-saufen	Verb	sich satttrinken	Trinken	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	8	8.0	
PF04269	voll-saufen	Verb	sich besinnungslos betrinken	Trinken.Alkohol_trinken	kein_Trinken		9	9.0	
PF04279	voll-trinken	Verb	sich betrinken	Trinken.Alkohol_trinken	Trinken.Alkohol_trinken	Trinken.Alkohol_trinken	0	0.0	Alkohol trinken → Alkohol trinken
PG01867	ge-nehmigen	Verb	sich einen Schoppen Wein, einen Schnaps genehmigen	Trinken.Alkohol_trinken	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	8	8.0	
PG03401	gluckeln	Verb	Schnaps trinken	Trinken.Alkohol_trinken	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	8	8.0	
PG03403	glucken	Verb	trinken	Trinken	Trinken.Schnell_große_Mengen_trinken	Trinken.Schnell_große_Mengen_trinken	1	1.0	trinken → schnell, große Mengen trinken
PG03410	gluckern	Verb	hastig trinken	Trinken.Schnell_große_Mengen_trinken	Trinken.Schnell_große_Mengen_trinken	Trinken.Schnell_große_Mengen_trinken	0	0.0	schnell, große Mengen trinken → schnell, große Mengen trinken
PG03417	glucksen	Verb	gierig und deutlich vernehmbar trinken	Trinken.Schnell_große_Mengen_trinken;Trinken.Geräuschvoll_trinken	Trinken.Geräuschvoll_trinken	Trinken.Geräuschvoll_trinken	0	1.0	geräuschvoll trinken → geräuschvoll trinken
PG03657	gorzen	Verb	trinken	Trinken	Trinken	Trinken	0	0.0	trinken → trinken
PH00595	halb-schöpperln	Verb	einen Halbschoppen nach dem anderen trinken	Trinken.Alkohol_trinken;Trinken.Schnell_große_Mengen_trinken	Trinken.Alkohol_trinken	Trinken.Alkohol_trinken	0	1.0	Alkohol trinken → Alkohol trinken
PH01966	heben	Verb	einen Schoppen, einen Schnaps trinken	Trinken.Alkohol_trinken	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Bier; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Bier;Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	8	8.0	
PH02402	heim-tun	Verb	sich betrinken	Trinken.Alkohol_trinken	Trinken.Alkohol_trinken	Trinken.Alkohol_trinken	0	0.0	Alkohol trinken → Alkohol trinken
PH03728	herum-saufen	Verb	auf anderer Kosten trinken	Trinken	Trinken.Alkohol_trinken	Trinken.Alkohol_trinken	1	1.0	trinken → Alkohol trinken
PH03867	herum-trinken	Verb	reihum trinken auf jemandes Wohl	Trinken	kein_Trinken		9	9.0	
PH03915	herum-zipfeln	Verb	langsam trinken	Trinken.Langsam_kleine_Mengen_trinken	Trinken.Langsam_kleine_Mengen_trinken	Trinken.Langsam_kleine_Mengen_trinken	0	0.0	langsam, kleine Mengen trinken → langsam, kleine Mengen trinken
PH04041	herunter-stürzen	Verb	trinken	Trinken.Schnell_große_Mengen_trinken	Trinken.Schnell_große_Mengen_trinken	Trinken.Schnell_große_Mengen_trinken	0	0.0	schnell, große Mengen trinken → schnell, große Mengen trinken
PH04921	hinein-schlurpsen	Verb	schlürfend trinken	Trinken.Geräuschvoll_trinken	Trinken.Geräuschvoll_trinken	Trinken.Geräuschvoll_trinken	0	0.0	geräuschvoll trinken → geräuschvoll trinken
PH05378	hinunter-bürsten	Verb	trinken	Trinken	Trinken.Schnell_große_Mengen_trinken	Trinken.Schnell_große_Mengen_trinken	1	1.0	trinken → schnell, große Mengen trinken
PH05379	hinunter-drehen	Verb	trinken	Trinken	Trinken.Schnell_große_Mengen_trinken	Trinken.Schnell_große_Mengen_trinken	1	1.0	trinken → schnell, große Mengen trinken
PH05394	hinunter-gießen	Verb	trinken	Trinken	Trinken.Schnell_große_Mengen_trinken	Trinken.Schnell_große_Mengen_trinken	1	1.0	trinken → schnell, große Mengen trinken
PH05396	hinunter-gluckern	Verb	trinken	Trinken	Trinken.Geräuschvoll_trinken	Trinken.Geräuschvoll_trinken	1	1.0	trinken → geräuschvoll trinken
PH05402	hinunter-jagen	Verb	rasch trinken	Trinken.Schnell_große_Mengen_trinken	Trinken.Schnell_große_Mengen_trinken	Trinken.Schnell_große_Mengen_trinken	0	0.0	schnell, große Mengen trinken → schnell, große Mengen trinken
PH05411	hinunter-läppern	Verb	schlürfend trinken	Trinken.Geräuschvoll_trinken	Trinken.Geräuschvoll_trinken	Trinken.Geräuschvoll_trinken	0	0.0	geräuschvoll trinken → geräuschvoll trinken
PH05414	hinunter-leeren	Verb	trinken	Trinken.Austrinken	Trinken.Schnell_große_Mengen_trinken	Trinken.Schnell_große_Mengen_trinken	2	2.0	austrinken → schnell, große Mengen trinken
PH05440	hinunter-schlenkern	Verb	schnell trinken	Trinken.Schnell_große_Mengen_trinken	Trinken.Schnell_große_Mengen_trinken	Trinken.Schnell_große_Mengen_trinken	0	0.0	schnell, große Mengen trinken → schnell, große Mengen trinken
PH05444	hinunter-schlückern	Verb	trinken	Trinken	Trinken.Schnell_große_Mengen_trinken	Trinken.Schnell_große_Mengen_trinken	1	1.0	trinken → schnell, große Mengen trinken
PH05447	hinunter-schlurpsen	Verb	trinken	Trinken	Trinken.Schnell_große_Mengen_trinken	Trinken.Schnell_große_Mengen_trinken	1	1.0	trinken → schnell, große Mengen trinken
PH05451	hinunter-schütten	Verb	schnell trinken	Trinken.Schnell_große_Mengen_trinken	Trinken.Schnell_große_Mengen_trinken	Trinken.Schnell_große_Mengen_trinken	0	0.0	schnell, große Mengen trinken → schnell, große Mengen trinken
PH05461	hinunter-stürzen	Verb	trinken	Trinken.Schnell_große_Mengen_trinken	Trinken.Schnell_große_Mengen_trinken	Trinken.Schnell_große_Mengen_trinken	0	0.0	schnell, große Mengen trinken → schnell, große Mengen trinken
PI00066	illuminieren	Verb	sich betrinken	Trinken.Alkohol_trinken	Trinken.Alkohol_trinken	Trinken.Alkohol_trinken	0	0.0	Alkohol trinken → Alkohol trinken
PI00306	itzen	Verb	trinken	Trinken	Trinken	Trinken	0	0.0	trinken → trinken
PJ00431	juckeln	Verb	in kleinen Schlucken trinken	Trinken.Langsam_kleine_Mengen_trinken	Trinken.Langsam_kleine_Mengen_trinken	Trinken.Langsam_kleine_Mengen_trinken	0	0.0	langsam, kleine Mengen trinken → langsam, kleine Mengen trinken
PK00014	kacheln	Verb	viel trinken	Trinken.Schnell_große_Mengen_trinken	Trinken.Schnell_große_Mengen_trinken	Trinken.Schnell_große_Mengen_trinken	0	0.0	schnell, große Mengen trinken → schnell, große Mengen trinken
PK01997	kippen	Verb	ein Glas Schnaps trinken	Trinken.Alkohol_trinken	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	8	8.0	
PK02440	klappern, kläppern	Verb	einen Schoppen trinken	Trinken.Alkohol_trinken	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Bier	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Bier	8	8.0	
PK03154	kneipen	Verb	zechen	Trinken.Alkohol_trinken	kein_Trinken		9	9.0	
PK03370	knorksen	Verb	einen trinken	Trinken.Alkohol_trinken	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Bier	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Bier	8	8.0	
PK04001	köpfen	Verb	eine Flasche Wein austrinken	Trinken.Alkohol_trinken;Trinken.Austrinken	Trinken.Austrinken	Trinken.Austrinken	0	1.0	austrinken → austrinken
PL00111	laden	Verb	sich betrinken	Trinken.Alkohol_trinken	kein_Trinken		9	9.0	
PL00166	lageln	Verb	einen trinken	Trinken.Alkohol_trinken	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk	8	8.0	
PL00511	lappchen	Verb	in großen Zügen trinken	Trinken.Schnell_große_Mengen_trinken	Trinken.Schnell_große_Mengen_trinken	Trinken.Schnell_große_Mengen_trinken	0	0.0	schnell, große Mengen trinken → schnell, große Mengen trinken
PL00518	läppeln	Verb	einen trinken	Trinken.Alkohol_trinken	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	8	8.0	
PL00518	läppeln	Verb	in kleinen Schlucken trinken, nippen	Trinken.Langsam_kleine_Mengen_trinken	Trinken.Langsam_kleine_Mengen_trinken	Trinken.Langsam_kleine_Mengen_trinken	0	0.0	langsam, kleine Mengen trinken → langsam, kleine Mengen trinken
PL00532	lappern	Verb	in wiederholten kleinen Zügen (langsam) Flüssigkeit zu sich nehmen, nippen	Trinken.Langsam_kleine_Mengen_trinken; Trinken.Häufig_lange_trinken	Trinken.Langsam_kleine_Mengen_trinken	Trinken.Langsam_kleine_Mengen_trinken	0	0.0	langsam, kleine Mengen trinken → langsam, kleine Mengen trinken
PL00533	läppern	Verb	einen trinken, gern trinken	Trinken.Alkohol_trinken	Trinken.Alkohol_trinken	Trinken.Alkohol_trinken	0	0.0	Alkohol trinken → Alkohol trinken
PL00533	läppern	Verb	in wiederholten kleinen Zügen (langsam) Flüssigkeit zu sich nehmen, nippen	Trinken.Langsam_kleine_Mengen_trinken; Trinken.Häufig_lange_trinken	Trinken.Langsam_kleine_Mengen_trinken	Trinken.Langsam_kleine_Mengen_trinken	0	0.0	langsam, kleine Mengen trinken → langsam, kleine Mengen trinken
PL00555	lappsen	Verb	trinken	Trinken	Trinken	Trinken	0	0.0	trinken → trinken
PL01024	lechern	Verb	dürsten	Durst	Durst	Durst	0	0.0	Durst → Durst
PL01076	ledern	Verb	Flüssigkeit zu sich nehmen	Trinken	Trinken	Trinken	0	0.0	trinken → trinken
PL01110	leer-saufen	Verb	leersaufen	Trinken.Austrinken	Trinken.Schnell_große_Mengen_trinken	Trinken.Schnell_große_Mengen_trinken	2	2.0	austrinken → schnell, große Mengen trinken
PL01112	leer-trinken	Verb	leertrinken	Trinken.Austrinken	Trinken.Austrinken	Trinken.Austrinken	0	0.0	austrinken → austrinken
PL01896	liefern	Verb	trinken	Trinken.Alkohol_trinken	Trinken	Trinken	1	1.0	Alkohol trinken → trinken
PL02239	löschen	Verb	Durst stillen	Trinken	Durst	Durst	8	8.0	
PL02325	lotteln	Verb	trinken	Trinken	Trinken	Trinken	0	0.0	trinken → trinken
PL02385	luckern	Verb	einen trinken	Trinken.Alkohol_trinken	Trinken	Trinken	1	1.0	Alkohol trinken → trinken
PL02520	lumpen	Verb	einen über den Durst trinken, zechen	Trinken.Alkohol_trinken	Trinken.Schnell_große_Mengen_trinken	Trinken.Schnell_große_Mengen_trinken	2	2.0	Alkohol trinken → schnell, große Mengen trinken
PL02629	lupfen, lüpfen	Verb	einen trinken	Trinken.Alkohol_trinken	Trinken	Trinken	1	1.0	Alkohol trinken → trinken
PL02631	lüpfsen	Verb	Schnaps trinken	Trinken.Alkohol_trinken	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	8	8.0	
PL02668	lutschen	Verb	in kleinen Schlucken trinken, nippen	Trinken.Langsam_kleine_Mengen_trinken	Trinken.Langsam_kleine_Mengen_trinken	Trinken.Langsam_kleine_Mengen_trinken	0	0.0	langsam, kleine Mengen trinken → langsam, kleine Mengen trinken
PM00011	machen	Verb	einen trinken	Trinken.Alkohol_trinken	Trinken.Alkohol_trinken	Trinken.Alkohol_trinken	0	0.0	Alkohol trinken → Alkohol trinken
PM00202	mahlen	Verb	trinken	Trinken	Trinken.Langsam_kleine_Mengen_trinken	Trinken.Langsam_kleine_Mengen_trinken	1	1.0	trinken → langsam, kleine Mengen trinken
PM02313	mit-saufen	Verb	mit jemandem aus einem Gefäß trinken, an einem Trinkgelage teilnehmen	Trinken	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	8	8.0	
PM02432	mit-trinken	Verb	am Trinken teilnehmen	Trinken	Trinken	Trinken	0	0.0	trinken → trinken
PM02444	mit-zechen	Verb	mitzechen	Trinken.Alkohol_trinken	Trinken	Trinken	1	1.0	Alkohol trinken → trinken
PN00295	nach-trinken	Verb	(nach einem anderen) aus demselben Gefäß trinken	Trinken	Trinken	Trinken	0	0.0	trinken → trinken
PN00843	nehmen	Verb	trinken	Trinken	Trinken	Trinken	0	0.0	trinken → trinken
PN01230	nippeln	Verb	langsam, in kleinen Schlücken, mit Genuß trinken	Trinken.Langsam_kleine_Mengen_trinken	Trinken.Langsam_kleine_Mengen_trinken	Trinken.Langsam_kleine_Mengen_trinken	0	0.0	langsam, kleine Mengen trinken → langsam, kleine Mengen trinken
PN01231	nippen	Verb	langsam, in kleinen Schlücken, mit Genuß trinken	Trinken.Langsam_kleine_Mengen_trinken	Trinken.Langsam_kleine_Mengen_trinken	Trinken.Langsam_kleine_Mengen_trinken	0	0.0	langsam, kleine Mengen trinken → langsam, kleine Mengen trinken
PN01389	nuckeln	Verb	trinken	Trinken	Trinken.Langsam_kleine_Mengen_trinken	Trinken.Langsam_kleine_Mengen_trinken	1	1.0	trinken → langsam, kleine Mengen trinken
PN01451	nussen	Verb	trinken	Trinken	Trinken	Trinken	0	0.0	trinken → trinken
PR02262	rösten, rosten	Verb	einen trinken	Trinken.Alkohol_trinken	Trinken	Trinken	1	1.0	Alkohol trinken → trinken
PR02848	rupfen	Verb	trinken	Trinken	Trinken	Trinken	0	0.0	trinken → trinken
PS00895	säufeln	Verb	trinken	Trinken	Trinken.Alkohol_trinken	Trinken.Alkohol_trinken	1	1.0	trinken → Alkohol trinken
PS00897	saufen	Verb	im Übermaß Alkohol trinken, sich betrinken	Trinken.Alkohol_trinken;Trinken.Schnell_große_Mengen_trinken	Trinken.Alkohol_trinken	Trinken.Alkohol_trinken	0	1.0	Alkohol trinken → Alkohol trinken
PS00897	saufen	Verb	(derb) trinken, bes. gierig, ungesittet trinken	Trinken.Schnell_große_Mengen_trinken	Trinken.Schnell_große_Mengen_trinken	Trinken.Schnell_große_Mengen_trinken	0	0.0	schnell, große Mengen trinken → schnell, große Mengen trinken
PS01844	schaskeln	Verb	(alkoholische Getränke) trinken, sich dem Trinken ergeben	Trinken.Alkohol_trinken	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk	8	8.0	
PS01845	schaskenen	Verb	(alkoholische Getränke) trinken, sich dem Trinken ergeben	Trinken.Alkohol_trinken	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk	8	8.0	
PS01847	schaskern	Verb	(alkoholische Getränke) trinken, sich dem Trinken ergeben	Trinken.Alkohol_trinken	Trinken.Alkohol_trinken	Trinken.Alkohol_trinken	0	0.0	Alkohol trinken → Alkohol trinken
PS02374	schießen	Verb	Schnaps trinken	Trinken.Alkohol_trinken	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	8	8.0	
PS02634	schlachten	Verb	einen schlachten = einen trinken	Trinken.Alkohol_trinken	Trinken	Trinken	1	1.0	Alkohol trinken → trinken
PS02992	schlauchen, schläuchen	Verb	einen trinken	Trinken.Alkohol_trinken	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk	8	8.0	
PS03228	schlenkern	Verb	trinken, einen trinken	Trinken.Alkohol_trinken	Trinken.Alkohol_trinken	Trinken.Alkohol_trinken	0	0.0	Alkohol trinken → Alkohol trinken
PS03523	schluckern	Verb	häufig, wiederholt trinken	Trinken.Häufig_lange_trinken	Trinken	Trinken	0	0.0	trinken → trinken
PS03591	schluppchen	Verb	schluckweise trinken	Trinken.Langsam_kleine_Mengen_trinken	Trinken.Langsam_kleine_Mengen_trinken	Trinken.Langsam_kleine_Mengen_trinken	0	0.0	langsam, kleine Mengen trinken → langsam, kleine Mengen trinken
PS03596	schlürfeln	Verb	in kleinen Schlucken trinken, nippen	Trinken.Langsam_kleine_Mengen_trinken	Trinken.Langsam_kleine_Mengen_trinken	Trinken.Langsam_kleine_Mengen_trinken	0	0.0	langsam, kleine Mengen trinken → langsam, kleine Mengen trinken
PS03646	schlutzern	Verb	(in kleinen Schlucken, schlürfend) trinken	Trinken.Langsam_kleine_Mengen_trinken;Trinken.Geräuschvoll_trinken	Trinken.Langsam_kleine_Mengen_trinken	Trinken.Langsam_kleine_Mengen_trinken	0	1.0	langsam, kleine Mengen trinken → langsam, kleine Mengen trinken
PS03852	schmettern	Verb	trinken, einen heben	Trinken.Alkohol_trinken	Trinken.Schnell_große_Mengen_trinken	Trinken.Schnell_große_Mengen_trinken	2	2.0	Alkohol trinken → schnell, große Mengen trinken
PS03901	schmieren	Verb	trinken, zu trinken geben	Trinken	kein_Trinken		9	9.0	
PS03989	schmoren	Verb	einen trinken, einen heben	Trinken.Alkohol_trinken	Trinken.Alkohol_trinken	Trinken.Alkohol_trinken	0	0.0	Alkohol trinken → Alkohol trinken
PS04187	schnallen	Verb	sich betrinken	Trinken.Alkohol_trinken	kein_Trinken		9	9.0	
PS04254	schnäpseln	Verb	gerne und oft Schnaps trinken	Trinken.Alkohol_trinken; Trinken.Häufig_lange_trinken	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	8	8.0	
PS04255	schnapsen	Verb	Schnaps trinken	Trinken.Alkohol_trinken	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	8	8.0	
PS04315	schnärren	Verb	einen (Wein, Schnaps) trinken	Trinken.Alkohol_trinken	Trinken.Alkohol_trinken	Trinken.Alkohol_trinken	0	0.0	Alkohol trinken → Alkohol trinken
PS04576	schnellern	Verb	einen (Schoppen, Schnaps usw.) trinken	Trinken.Alkohol_trinken	Trinken.Schnell_große_Mengen_trinken	Trinken.Schnell_große_Mengen_trinken	2	2.0	Alkohol trinken → schnell, große Mengen trinken
PS04881	schnurren	Verb	einen trinken	Trinken.Alkohol_trinken	Trinken.Alkohol_trinken; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	Trinken.Alkohol_trinken; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	0	4.0	Alkohol trinken → Alkohol trinken
PS05045	schöpfen	Verb	ausgiebig trinken	Trinken.Schnell_große_Mengen_trinken	Trinken.Schnell_große_Mengen_trinken	Trinken.Schnell_große_Mengen_trinken	0	0.0	schnell, große Mengen trinken → schnell, große Mengen trinken
PS05059	schöppeln	Verb	(gern und häufig) trinken	Trinken.Häufig_lange_trinken	Trinken.Langsam_kleine_Mengen_trinken	Trinken.Langsam_kleine_Mengen_trinken	1	1.0	trinken → langsam, kleine Mengen trinken
PS05980	schwächen	Verb	Alkohol trinken, einen trinken, zechen	Trinken.Alkohol_trinken	Trinken.Alkohol_trinken	Trinken.Alkohol_trinken	0	0.0	Alkohol trinken → Alkohol trinken
PS06158	schwappeln	Verb	viel Alkohol trinken	Trinken.Alkohol_trinken;Trinken.Schnell_große_Mengen_trinken	Trinken.Schnell_große_Mengen_trinken	Trinken.Schnell_große_Mengen_trinken	0	1.0	schnell, große Mengen trinken → schnell, große Mengen trinken
PS06159	schwappen	Verb	Alkohol trinken, stark trinken	Trinken.Alkohol_trinken;Trinken.Schnell_große_Mengen_trinken	Trinken.Schnell_große_Mengen_trinken	Trinken.Alkohol_trinken.Schnell_große_Mengen_trinken	0	1.0	schnell, große Mengen trinken → schnell, große Mengen trinken
PS06319	schwefeln	Verb	einen schwefeln = einen trinken	Trinken.Alkohol_trinken	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk	8	8.0	
