ID	Lemma	Definition	Konzept	Konzept_gemappt	Antwort_ungültig
PS12524	suffeln, süffeln	fortwährend übermäßig trinken	Trinken.Alkohol_trinken;Trinken.Schnell_große_Mengen_trinken; Trinken.Häufig_lange_trinken	Trinken.Alkohol_trinken	
PS12524	suffeln, süffeln	in kleinen Schlucken, genießerisch trinken	Trinken.Langsam_kleine_Mengen_trinken	Trinken.Langsam_kleine_Mengen_trinken	
PS12675	süppern	in kleinen Schlucken genießerisch trinken, langsam trinken, nuckeln	Trinken.Langsam_kleine_Mengen_trinken	Trinken.Langsam_kleine_Mengen_trinken	
PU00207	über-sehen	sich einen Rausch antrinken	Trinken.Alkohol_trinken	Trinken.Alkohol_trinken	
PU00522	um-stoßen	einen trinken	Trinken.Alkohol_trinken	Trinken.Alkohol_trinken	
PW00614	wamschen	einen trinken	Trinken.Alkohol_trinken	Trinken.Alkohol_trinken	
PW01332	weg-machen	einen trinken	Trinken.Alkohol_trinken	Trinken.Alkohol_trinken	
PW01510	weichen	einen trinken, saufen	Trinken.Alkohol_trinken	Trinken.Alkohol_trinken	
PW01705	weinen	Wein trinken	Trinken.Alkohol_trinken	Trinken.Alkohol_trinken	
PW01880	weißeln	viel trinken	Trinken.Alkohol_trinken;Trinken.Schnell_große_Mengen_trinken	Trinken.Alkohol_trinken	
PW03130	wippen, wippchen	einen trinken	Trinken.Alkohol_trinken	Trinken.Alkohol_trinken	
PZ00225	zaubeln, zäubeln	einen trinken	Trinken.Alkohol_trinken	Trinken.Alkohol_trinken	
PZ00281	zechen	(im Gasthaus) etwas trinken, verzehren; Gelage abhalten	Trinken.Alkohol_trinken	Trinken.Alkohol_trinken	
PZ00485	zerren	einen trinken	Trinken.Alkohol_trinken	Trinken.Alkohol_trinken	
PZ00847	zipfeln	in kleinen Schlückchen trinken	Trinken.Langsam_kleine_Mengen_trinken	Trinken.Langsam_kleine_Mengen_trinken	
PZ00874	zischen	trinken	Trinken.Alkohol_trinken	Trinken.Alkohol_trinken	
PZ01038	zu-bringen	zutrinken, zuprosten	Trinken	Trinken.Alkohol_trinken	
PZ01382	zupfen	einen trinken	Trinken.Alkohol_trinken	Trinken.Alkohol_trinken	
PZ01410	zu-richten	betrinken	Trinken.Alkohol_trinken	Trinken.Alkohol_trinken	
PZ01775	zu-trinken	mit erhobenem Glas grüßen, zuprosten, zum Trinken  auffordern	Trinken	Trinken.Alkohol_trinken	
PZ02125	zwitschern	einen trinken	Trinken.Alkohol_trinken	Trinken.Alkohol_trinken	
