xml:id	Lemma	Wortart	Level	Definition	Konzept	Konzept_gemappt	Distanz_minimal	Distanz_Durchschnitt	Kante_min
PW03409	Wolfs-kreiser	Substantiv	+	zum Wolfsfang angestellte Person	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PH02939	heraus-witschen	Verb	1	entkommen	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PD05366	durch-hacken	Verb	1a	entzweihacken (ein Stück Holz, ein Stück Fleisch)	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PM00059	Madamen-schenkel	Substantiv	-	Flaschenbirne	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PQ00092	Qualm	Substantiv	-	Qualm	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PG04813	Gummi-zug	Substantiv	-	elastischer Ziehgriff am Schuh	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PB00355	Bahn-schlitten	Substantiv	-	Schneepflug	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PS11351	Stoßer, Stößer	Substantiv	6	ein Ferkelhändler	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PG01410	Geißler	Substantiv	-	Metzger, der hauptsächlich Ziegen schlachtet	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PS00952	Sau-gast	Substantiv	-	unverschämter, grober Mensch	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PD01150	Tasche, Täsche	Substantiv	2b'a	Einbuchtung im Mauerwerk	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PD01049	Darm-verschlingung	Substantiv	-	Darmverschlingung	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PH06651	Hosen-knopf	Substantiv	2a'b	Blütenknöpfe der Klette	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PD04509	Trittling	Substantiv	2	Stiefel	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PA03256	auf-reißen	Verb	I1c	mit dem Grubber bearbeiten	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PE00904	ein-setzen	Verb	I1a'a	in etwas hineinsetzen	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PR01347	reitern	Verb	-	im Galoppschritt huckepack tragen	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PA03222	auf-pitteln	Verb	-	auflockern	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PD05138	Dunkel-delle	Substantiv	-	Flurname	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PN00336	Nacht-wisch	Substantiv	2b	Mädchen, das sich spät in der Nacht herumtreibt	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PL00792	läufnig	Adjektiv	-	brünstig von Hündin und Katze	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PK02398	Klamm-haken	Substantiv	1a	Klammer zum Zusammenhalten des Gerüsts	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PK01025	Kästen-wald	Substantiv	1	aus Edelkastanienbäumen bestehender Wald	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PJ00535	Jul-hähnchen	Substantiv	-	aus Ton geformter, innen hohler Vogel mit zwei Luftlöchern	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PZ00223	Zatze	Substantiv	1a	Hündin	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PJ00363	Johann-Jakob	Substantiv	2a	ungeschickter, einfältiger Mensch, der sich von anderen ausnutzen läßt	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PF01340	ver-eisen	Verb	-	sich mit einer Eiskruste bedecken	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PB03475	Bildung	Substantiv	-	Bildung	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PK02961	knäcken	Verb	-	ticken	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PS10963	Stinker	Substantiv	4	der Pilz Eierbovist	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PH02767	heraus-fliegen	Verb	2	aus einer Stellung entlassen werden	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PA03862	aus-nasen	Verb	-	ausschnüffeln	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PF00599	Faul-baum	Substantiv	2	aus Holz vom Faulbaum gemachter Zapfen	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PR01221	rein	Adjektiv	'1.I1	sauber, frei von Verunreinigungen	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PN00313	Nacht-schmetterling	Substantiv	1	eine Mottenart zur Zeit der Heuernte	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PH05760	Hoch-schüler	Substantiv	-	Hochschüler	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PM03137	Mühl-stück	Substantiv	-	Flurname	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PG03109	Gitarre	Substantiv	-	Gitarre	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PE00643	ein-jagen	Verb	-	z.B. Angst einjagen	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PA03405	Auf-trag	Substantiv	-	Befehl	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PA04161	Aus-weg	Substantiv	-	Ausweg	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PU00439	Um-lauf	Substantiv	1	Bewegung um etwas herum, Kreisbewegung	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PW01526	Weide-bube	Substantiv	-	Hirtenjunge	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PK03244	kniffelig	Adjektiv	-	genau, pedantisch	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PH06493	Hoppsa-sa	Substantiv	-	leichtfertiger Mensch	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PD00813	Tappian	Substantiv	x	Tölpel	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PL02319	Lotte	Substantiv	'2.2b	offene Stelle auf dem zugefrorenen Rhein	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PU00923	Unter-kaute	Substantiv	-	Mal, nach dem beim Klickern geworfen wird	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PD03195	Dort	Substantiv	4	lange, harte Halme im Heu	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PH06094	Holder-stock	Substantiv	1	Schwarzer Holunder (Sambucus nigra)	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PB00427	Balken	Substantiv	2c	Pflugbaum	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PD00928	darauf-kriegen	Verb	2	einen Schlag versetzt bekommen	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PH03548	herum-gucken	Verb	2	zögern, Rücksicht nehmen	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PS05398	Schrott	Substantiv	1	zerkleinerter, behauener Hartstein; Abfall beim Steinhauen	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PB01097	Patsche	Substantiv	1a	Backenschlag	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PD02017	Teufels-kerl	Substantiv	2	unbändiger Kerl, der andern einen Streich spielt	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PS03478	Schloß-kopf	Substantiv	-	Flurname	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PE01269	Elefanten-zahn	Substantiv	-	Elefantenzahn	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PS07903	sommern	Verb	1	Sommer werden	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PL01636	Leseholz-schein	Substantiv	-	Erlaubnis des Forstamtes zum Sammeln von Leseholz	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PW03347	Wohl-lust(en)	Substantiv	-	Übermut	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PH02806	heraus-kobern	Verb	-	von einer Krankheit erholen	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PS05951	Schutz-wald	Substantiv	-	zur Vermeidung der Bodenerosion gepflanzter Wald	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PD05140	dunkel-grau	Adjektiv	-	dunkelgrau	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PU00728	un-grundig	Adjektiv	-	unsauber	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PZ00773	Zimtwaffel-eisen	Substantiv	-	Waffeleisen  zum Backen der flachen Zimtwaffeln	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PG03245	Glecke, Gleck	Substantiv	1b	Heubündel	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PM01028	Matzel	Substantiv	1	verhärteter Augenschleim	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PD04489	Drittel	Substantiv	-	Drittel	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PK04521	Krampf-ader, Kramp-, Kramm-	Substantiv	-	Krampfader, Kramp, Kramm	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PM00063	Mädchen, Mädel, Mäden	Substantiv	1b'd	ältere unverheiratete Frau	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PB02903	Pfetter, Pfetterich	Substantiv	4	Anrede des Herrn durch das Gesinde	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PR00868	rechten	Verb	1a	streiten, disputieren	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PS07459	Sieben-schläfer	Substantiv	2	zur Familie der Bilche gehörende Schlafmaus (Glis glis)	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PB06195	Priska	Substantiv	+	weibl. VN	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PH02820	heraus-lassen	Verb	3	am Saum verlängern	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PD02846	Toni	Substantiv	2	Hundename	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PA00232	ab-fordern	Verb	-	von einem etwas fordern	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PF05480	Frühjahrs-katze	Substantiv	-	im Frühling geworfene Katze	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PK01229	Katzuff, Katzoff	Substantiv	-	Metzger	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PE00542	ein-fach	Adjektiv	1b	schlicht	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PS03699	Schmal-weg	Substantiv	+	Flurname	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PA00709	ab-setzen	Verb	1f	des Amtes entheben	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PG04317	groß-hansig	Adjektiv	-	prahlerisch	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PR00071	Rad	Substantiv	1c	Kurzform für Fahr-, Dampf- Motorrad	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PG00495	Garten-land	Substantiv	x2	Gartenbeet	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PZ00525	Zeuge	Substantiv	-	wer z.B. vor Gericht ein eigenes Zeugnis zu einem Ereignis ablegt	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PH07310	hungern	Verb	2	nach etwas verlangen	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PL00581	laß	Adjektiv	1	müde, schlaff, lässig, ohne Energie	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PU00358	Ulster	Substantiv	-	(weiter) Mantel für Männer	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PS11867	Stritze	Substantiv	x1c	Wurstmaschine des Metzgers	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PB05860	breisen	Verb	+	(ein)schnüren, einfassen	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PM03095	Mühl-bühl	Substantiv	+	Flurname	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PK04484	Krämer	Substantiv	1a	Kolonialwarenhändler, Inhaber eines kleinen Ladengeschäftes	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PS04862	Schnur	Substantiv	'1.2e	Sehne am Bogen zum Pfeilschießen	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PG02368	Ge-schmeiß	Substantiv	2b	kleine Kinder	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PS10171	stechen	Verb	6a	beim Kartenspiel gebräuchlicher Ausdruck	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PA00425	ab-ledig	Adjektiv	-	fade	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PD04200	Treitschel	Substantiv	-	Schaukel	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PA00898	ab-witschen	Verb	1	abwischen	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PB02729	Pfeffer-knecht	Substantiv	-	Kaufmann	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PA00345	Ab-kauf	Substantiv	+	Loskauf	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PB04850	Bohnen-fäsel	Substantiv	-	Fasern an den grünen Bohnenhülsen	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PD00767	däperlich	Adjektiv	1	widerlich schmeckend	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PR01147	Reichs-stein	Substantiv	-	Backstein 25 cm lang, 12 cm breit	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PK03467	knüppel-hart	Adjektiv	-	sehr hart	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PG04101	Gricksel, Grickselchen	Substantiv	2	kleiner Mensch, kleines Mädchen	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PW01068	Wasser-reiter	Substantiv	1	das über das Wasser hingleitende Insekt Gerris gibbifer	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PF04436	Vorder-sturz	Substantiv	-	Verbindungsstück zwischen Pflugsgrindel und -haupt	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PA01247	Aktien-gesellschaft	Substantiv	-	Aktiengesellschaft	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PD05220	Tüpfen-boden	Substantiv	-	Topfboden	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PH04030	herunter-seckern	Verb	x	unordentlich abschneiden	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PB04612	Bluts-kopf	Substantiv	3	Seebinse	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PH05703	Hoch-bühne	Substantiv	-	Stockwerk über dem Erdgeschoß, Speicher	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PH07601	Hut-band	Substantiv	-	Hutband	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PS08638	Speis-sieb	Substantiv	-	Sieb für Mörtel	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PD02865	donner-keils	Adjektiv	-	verflucht	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PR00567	ratzen	Verb	3b'd	sich streiten	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PH06233	Holz-getäfel	Substantiv	-	Wandtäfelung in Wohnzimmern	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PF01638	ver-ketzern	Verb	2	falsch beschneiden (den Baum)	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PJ00288	Johann, Johannes	Substantiv	3a	der Jünger Jesu	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PD03812	Trauf, Träuf, Traufe, Träufe	Substantiv	1b	aus der Dachrinne abfließendes Regenwasser	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PB04784	bodemen, bödemen	Verb	1	auf den Boden werfen	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PD04505	drittig	Adjektiv	+	verlängerte Form zu dritt	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PK02090	Kirbe-zeit	Substantiv	-	die Zeit der Kirbe (gewöhnlich nach der Ernte)	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PB04962	Polka	Substantiv	-	älterer Tanz	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PO00378	Ofen-rost	Substantiv	-	Rost, durch den die Asche in den Aschenkasten fällt	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PR00240	rammeln, rämmeln	Verb	2	stoßen	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PM00849	Martins-feuer	Substantiv	-	Feuer, das an Martini abgebrannt wurde	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PS12241	Stumpen	Substantiv	1	Stumpf, Stummel, Rest von etwas, kleine Menge	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PK02581	Kleetod-placken	Substantiv	-	von der Kleeseide befallene ringförmige Stelle im Acker	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PK04535	Krangel-peter	Substantiv	-	nörglerischer Mensch	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PS12730	Süßholz-raspler	Substantiv	-	wer anderen zum Gefallen redet, Schmeichler, Ohrenbläser	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PK01285	Kaul-quappe, -quappen	Substantiv	-	Froschlarve	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PB01555	Beele	Substantiv	1	unordentliches, einfältiges Frauenzimmer	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PF01547	ver-hitzen	Verb	1a	sich erhitzen	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PH06705	Hosen-schisser	Substantiv	2	Angsthase, der sich nichts zutraut	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PB03954	Pläne-macher	Substantiv	1	wer dumme Pläne ersinnt	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PK02242	Kirsche	Substantiv	1c	unveredelte Kirsche	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PB07699	Butter-faß	Substantiv	2	spitzes, spindelförmiges Schneckenhäuschen	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PD03115	Dorn, Dornen	Substantiv	'1.2b	Stift im Schloß, im Scharnierband, Drücker am Türschloß	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PM01721	metzeln	Verb	2	eine Schnur oder ähnliches durchreiben	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PS01993	Schein	Substantiv	1a	Lichtausstrahlung	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PM02360	Mittel-brücke	Substantiv	-	Tragschemel in der Mitte des Wagens unter dem Wagenboden	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PH05789	hoch-tragen	Verb	-	hochtragen	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PF03373	Fisch-laich	Substantiv	-	Fischlaich	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PF04561	Form	Substantiv	1a'a	Form zur Gestaltgebung bei Backwaren	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PG00119	Galgen	Substantiv	+2h	Balkengestell, in dem sich das Schleusenbrett bewegt	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PW02336	Wetter-mann	Substantiv	1a	männliche Figur im Wetterhaus 1	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PS12167	Stück-wegs	Substantiv	-	Abschnitt, Strecke	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PL02390	luck-lassen	Verb	-	locker-, loslassen, nachgeben	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PA03415	Auf-tritt	Substantiv	-	Zank, Streit	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PB02333	Betlehem	Substantiv	1	biblischer Ortsname	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PB06989	Büchten-eck	Substantiv	-	Flurname	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PH03899	herum-wirtschaften	Verb	-	ohne Unterlaß tätig sein	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PN01040	Neun-angler	Substantiv	1a	große Hornisse	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PF01077	ver-abreichen	Verb	-	Ohrfeigen geben	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PF01109	ver-babern	Verb	1	beschmutzen	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PS03957	Schmitz	Substantiv	2	Schultadel in Form eines Striches wegen Unterrichtsversäumnis	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PA02875	Aspirin	Substantiv	-	Aspirin	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PH03259	Herren-fastnacht	Substantiv	-	der Sonntag vor dem Aschermittwoch (als Beginn der Fastenzeit)	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PD03115	Dorn, Dornen	Substantiv	'1.2c	von einem, den man nicht leiden kann	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PW03838	Würzel-born	Substantiv	-	Flurname, Quelle, aus der angeblich die kleinen Kinder kommen	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PK02601	kleiden	Verb	1b	einen kleiden	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PA01812	an-fahren	Verb	2c	grob anreden	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PB02758	Pfeifen-gesteck	Substantiv	-	Pfeifenrohr	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PK01061	Katheder	Substantiv	2	Kopf	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PE00174	eggen-dumm	Adjektiv	-	sehr dumm	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PB07480	Purralässen	Substantiv	-	ein Klickerspiel um Knöpfe aus KU-Kaulb	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PH02228	Heidesin	Substantiv	2a	böses Weib	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PH01812	Haus-kreuz	Substantiv	2	Unglück im Haus	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PG02064	ge-reißen	Verb	-	reißen (von Rissen auf der Haut, die durch Kälte entstehen)	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PS03203	schlempen	Verb	-	die Türklinke betätigen	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PF01479	ver-hachern	Verb	-	lange kichernd lachen	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PZ00619	ziehen	Verb	5a	aufziehen, großziehen (von Pflanzen, Vieh)	kein_Trinken	Trinken	9	9.0	
PH02841	heraus-pfetzen	Verb	-	den Schneider mit Pfetzen vertreiben, d.h. sich im neuen Kleid zeigen	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PF05002	Franzosen-berg	Substantiv	-	Flurname	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PF02191	Ver-schiß	Substantiv	-	Verruf	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PS07671	sinken	Verb	2b	in moralischer Hinsicht sinken	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PG01562	Gelb-rübe	Substantiv	2a	lange Nase	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PM00815	Marmor	Substantiv	-	Marmor	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PK03206	Kniebes	Substantiv	-	im Wachstum zurückgebliebener Mensch, Knirps	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
PE01892	Erker	Substantiv	2	Nase	kein_Trinken	kein_Trinken	0	0.0	kein_Trinken → kein_Trinken
