xml:id	Lemma	Wortart	Level	Definition	Konzept	Stringabgleich	ModernGBERT	Llama3.3:70b
PS01104	Sau-pech	Substantiv	-	großes Mißgeschick, Unglück	kein_Trinken	1/1	1/1	1/1
PS01118	Saurach	Substantiv	2	saurer Wein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	1/1	1/1	1/1
PS01122	Sau-rausch	Substantiv	-	großer Rausch	kein_Trinken	1/1	1/1	1/1
PS01143	Sau-rüssel	Substantiv	3	Schimpfwort	kein_Trinken	1/1	1/1	1/1
PS01169	Sauser	Substantiv	3	Rausch	kein_Trinken	0/1	1/1	1/1
PS01178	Sau-staller, -ställer	Substantiv	-	Neckname	kein_Trinken	1/1	1/1	1/1
PS01287	schäbig, schabig	Adjektiv	4c	unsinnig (schabiges Zeug machen = Unsinn treiben)	kein_Trinken	1/1	1/1	1/1
PS01303	Schächer	Substantiv	2b	Bier	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Bier	1/1	1/1	1/1
PS01303	Schächer	Substantiv	2a	Gastwirt	kein_Trinken	1/1	1/1	1/1
PS01384	Schaff-bucksen	Substantiv	-	Anzug, den man bei gewerblicher Arbeit trägt	kein_Trinken	1/1	1/1	1/1
PS01386	schäffeln	Verb	2	tauen	kein_Trinken	1/1	1/1	1/1
PS01466	Schafs-milch, Schaf-milch	Substantiv	-	Schafsmilch, Schafmilch	Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Kaltes_Milchgetränk	0/1	1/1	1/1
PS01498	Schafs-wirt, Schaf-wirt	Substantiv	-	Besitzer der Gastwirtschaft 'Zum Schaf'	kein_Trinken	1/1	1/1	1/1
PS01636	Scham, Schämde	Substantiv	1	Schamgefühl	kein_Trinken	1/1	1/1	1/1
PS01637	Schamas	Substantiv	2b	schlechter Wein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	1/1	1/1	1/1
PS01660	Schampanjer Champagner, Schampanjer	Substantiv	1	Schaumwein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein.Sekt	1/1	1/1	1/1
PS01666	Schampus	Substantiv	-	Schaumwein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein.Sekt	1/1	1/1	1/1
PS01689	Schank	Substantiv	2	Ausschank (von Getränken)	kein_Trinken	1/1	1/1	1/1
PS01692	Schank-bursche	Substantiv	-	Gehilfe beim Ausschank	kein_Trinken	1/1	1/1	1/1
PS01697	Schank-haus	Substantiv		Gastwirtschaft	kein_Trinken	1/1	1/1	1/1
PS01699	Schank-recht	Substantiv	-	Schankrecht	kein_Trinken	1/1	1/1	1/1
PS01701	Schank-stube	Substantiv	-	Stube der Gastwirtschaft, in der ausgeschenkt wird	kein_Trinken	1/1	1/1	1/1
PS01702	Schank-tisch	Substantiv	-	Tisch in der Gastwirtschaft, an dem ausgeschenkt wird	kein_Trinken	1/1	1/1	1/1
PS01704	Schank-wirt	Substantiv	-	Wirt, der ausschenkt	kein_Trinken	1/1	1/1	1/1
PS01766	Schar-hebel	Substantiv	-	Vorrichtung am Grubber	kein_Trinken	1/1	1/1	1/1
PS01843	Schaskeler	Substantiv	-	Trinker	kein_Trinken	1/1	1/1	1/1
PS01844	schaskeln	Verb	-	(alkoholische Getränke) trinken, sich dem Trinken ergeben	Trinken.Alkohol_trinken	0/1	1/1	1/1
PS01845	schaskenen	Verb	-	(alkoholische Getränke) trinken, sich dem Trinken ergeben	Trinken.Alkohol_trinken	0/1	1/1	1/1
PS01846	Schaskener	Substantiv	-	Trinker	kein_Trinken	1/1	1/1	1/1
PS01847	schaskern	Verb	-	(alkoholische Getränke) trinken, sich dem Trinken ergeben	Trinken.Alkohol_trinken	0/1	1/1	1/1
PS01883	Schaub	Substantiv		brennender Strohwisch als Zeichen des Schankrechts	kein_Trinken	1/1	1/1	1/1
PS01983	Scheiden-katarrh	Substantiv	-	eine Krankheit des Geschlechtsorgans der Kuh	kein_Trinken	1/1	1/1	1/1
PS01993	Schein	Substantiv	1a	Lichtausstrahlung	kein_Trinken	1/1	1/1	1/1
PS02102	Schemise	Substantiv	2	Aktenumschlag	kein_Trinken	1/1	1/1	1/1
PS02117	Schenk-bursche	Substantiv	-	Aushelfer in Gaststätten zur Kirchweihzeit	kein_Trinken	1/1	1/1	1/1
PS02118	Schenke	Substantiv	1a	Schankwirtschaft	kein_Trinken	1/1	1/1	1/1
PS02118	Schenke	Substantiv	1b	Schanktisch	kein_Trinken	1/1	1/1	1/1
PS02122	schenken	Verb	3	Getränke ausschenken	kein_Trinken	1/1	1/1	1/1
PS02126	Schenk-kellner	Substantiv	-	Kellner, der ausschenkt	kein_Trinken	1/1	1/1	1/1
PS02127	Schenk-Mädchen	Substantiv	-	Aushelferin in Gaststätten zur Kirchweihzeit	kein_Trinken	1/1	1/1	1/1
PS02128	Schenk-wirt	Substantiv	-	wer in einer Schenke ausschenkt	kein_Trinken	1/1	1/1	1/1
PS02273	schicker	Adjektiv	1	betrunken	kein_Trinken	1/1	1/1	1/1
PS02275	Schicker	Substantiv	2	Schwips, Rausch	kein_Trinken	1/1	1/1	1/1
PS02326	Schiefer	Substantiv	2b	guter Wein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	1/1	1/1	1/1
PS02339	Schiefer-wein	Substantiv	-	minderwertiger Wein aus schieferigem Boden	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	1/1	1/1	1/1
PS02374	schießen	Verb	2d	Schnaps trinken	Trinken.Alkohol_trinken	0/1	1/1	1/1
PS02429	Schikores	Substantiv	-	Trunkenheit, Rausch	kein_Trinken	1/1	1/1	1/1
PS02430	schikorum	Adjektiv	-	betrunken	kein_Trinken	1/1	1/1	1/1
PS02433	Schilcher	Substantiv	2	blaßroter, geringer Wein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	1/1	1/1	1/1
PS02437	Schild-gerechtigkeit	Substantiv		Konzession für die Eröffnung einer Gastwirtschaft	kein_Trinken	1/1	1/1	1/1
PS02441	Schild-wirt	Substantiv	-	zum Dauerausschank gekaufter Weine berechtigter Wirt	kein_Trinken	1/1	1/1	1/1
PS02455	Schilkser	Substantiv	-	geringer Wein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	1/1	1/1	1/1
PS02488	Schinägler	Substantiv	-	Arbeiter	kein_Trinken	1/1	1/1	1/1
PS02509	Schinder	Substantiv	2b	altes, mageres, abgetriebenes Pferd	kein_Trinken	1/1	1/1	1/1
PS02563	Schinken-plätscher	Substantiv	-	Lehrer	kein_Trinken	1/1	1/1	1/1
PS02610	Schlabber-brühe	Substantiv	-	schlechtes, fades Getränk	Getränk	1/1	1/1	0/1
PS02621	Schlabber-milch	Substantiv	-	geronnene Milch	Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Kaltes_Milchgetränk	1/1	1/1	1/1
PS02634	schlachten	Verb	3	einen schlachten = einen trinken	Trinken.Alkohol_trinken	0/1	1/1	1/1
PS02634	schlachten	Verb	2b	Geschwister am Heiraten hindern, um das Erbe zusammenzuhalten	kein_Trinken	1/1	1/1	1/1
PS02742	Schlaf-trunk	Substantiv	-	Trunk vor dem Schlafengehen	Getränk	1/1	1/1	0/1
PS02768	Schläger, Schlager	Substantiv	3	Alkoholrausch, Alkoholexzeß	kein_Trinken	1/1	1/1	1/1
PS02791	Schlag-seite	Substantiv	-	wie schd»Schlag-seite	kein_Trinken	1/1	1/1	1/1
PS02826	Schlamper, Schlämper	Substantiv	2	schlechter Wein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	1/1	1/1	1/1
PS02966	Schlapp-schnute	Substantiv	2	Mensch mit geschwätzigem, vorlautem, frechem Mundwerk; Großsprecher	kein_Trinken	1/1	1/1	1/1
PS02992	schlauchen, schläuchen	Verb	1b	einen trinken	Trinken.Alkohol_trinken	1/1	1/1	1/1
PS03037	schlecht	Adjektiv	+1a	einfach, schlicht	kein_Trinken	1/1	1/1	1/1
PS03076	Schleh-branntwein	Substantiv	-	aus Schlehen hergestellter Branntwein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	1/1	1/1	1/1
PS03077	Schleh-büchse	Substantiv	2a	Bierfäßchen	kein_Trinken	1/1	1/1	1/1
PS03089	Schleh-schnaps	Substantiv	-	aus Schlehen hergestellter Branntwein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	1/1	1/1	1/1
PS03107	Schleich-wein	Substantiv		mit Hefe durchsetzter Wein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	1/1	1/1	1/1
PS03203	schlempen	Verb	-	die Türklinke betätigen	kein_Trinken	1/1	1/1	1/1
PS03228	schlenkern	Verb	3a	trinken, einen trinken	Trinken.Alkohol_trinken	0/1	1/1	1/1
PS03267	Schleuder	Substantiv	1a	Steinschleuder, bes. Gummischleuder der Knaben	kein_Trinken	1/1	1/1	1/1
PS03336	Schlingel	Substantiv	3	schlechter, minderwertiger Wein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	1/1	0/1	1/1
PS03349	Schlinken-putzer	Substantiv	1b	schlechter Branntwein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	1/1	1/1	1/1
PS03373	Schlittel	Substantiv	'2	Eisbahn, auf der Kinder zum Vergnügen hingleiten	kein_Trinken	1/1	1/1	1/1
PS03392	Schlittschuh-arm	Substantiv	-	Spannbacken zum Anschrauben des Schlittschuhs am Schuh	kein_Trinken	1/1	1/1	1/1
PS03438	Schloriampels-brühe	Substantiv	-	schales, fades Getränk, dünner Kaffee	Getränk; Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Kaffee	2/2	1/2	1/2
PS03439	Schlorum	Substantiv	1a	Kaffee; schaler, dünner Kaffee	Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Kaffee	1/1	1/1	1/1
PS03440	Schlorum-bier	Substantiv	-	eine Biersorte	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Bier	0/1	0/1	1/1
PS03478	Schloß-kopf	Substantiv	-	Flurname	kein_Trinken	1/1	1/1	1/1
PS03486	Schlot-barone	Substantiv	-	Bez. für die Deutsche Volkspartei	kein_Trinken	1/1	1/1	1/1
PS03518	Schluck	Substantiv	1	Menge, die auf einmal geschluckt wird; der einmalige Schluckvorgang	kein_Trinken	1/1	1/1	1/1
PS03523	schluckern	Verb	1	häufig, wiederholt trinken	Trinken.Häufig_lange_trinken	1/1	1/1	0/1
PS03531	Schluck-specht	Substantiv	-	wer gerne und viel trinkt	kein_Trinken	0/1	1/1	1/1
PS03532	schluck-weise	Adverb	-	schluckweise	kein_Trinken	1/1	1/1	1/1
PS03591	schluppchen	Verb	x2	schluckweise trinken	Trinken.Langsam_kleine_Mengen_trinken	0/1	1/1	1/1
PS03596	schlürfeln	Verb	-	in kleinen Schlucken trinken, nippen	Trinken.Langsam_kleine_Mengen_trinken	1/1	1/1	1/1
PS03608	Schlurpser	Substantiv	1	Schluck, Trunk	Getränk	1/1	1/1	0/1
PS03619	Schlüsselblumen-tee	Substantiv	-	Tee aus den Blüten der Schlüsselblume	Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Tee	1/1	1/1	1/1
PS03646	schlutzern	Verb	2	(in kleinen Schlucken, schlürfend) trinken	Trinken.Langsam_kleine_Mengen_trinken;Trinken.Geräuschvoll_trinken	0/2	2/2	1/2
PS03689	Schmal-geiß	Substantiv	-	magere, unfruchtbare Ziege	kein_Trinken	1/1	1/1	1/1
PS03699	Schmal-weg	Substantiv	+	Flurname	kein_Trinken	1/1	1/1	1/1
PS03788	Schmeichlerei	Substantiv	x	übertriebene Komplimente, oft nicht ganz aufrichtig	kein_Trinken	1/1	1/1	1/1
PS03852	schmettern	Verb	2	trinken, einen heben	Trinken.Alkohol_trinken	1/1	1/1	1/1
PS03901	schmieren	Verb	3	trinken, zu trinken geben	Trinken	1/1	1/1	1/1
PS03951	Schmisser	Substantiv	3	trockener, harter Wein, der einen umwirft	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	1/1	1/1	1/1
PS03957	Schmitz	Substantiv	2	Schultadel in Form eines Striches wegen Unterrichtsversäumnis	kein_Trinken	1/1	1/1	1/1
PS03981	Schmoll-kopf	Substantiv	-	dicker Kopf	kein_Trinken	1/1	1/1	1/1
PS03987	Schmoras	Substantiv	-	Kaffee	Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Kaffee	1/1	1/1	1/1
PS03989	schmoren	Verb	2	einen trinken, einen heben	Trinken.Alkohol_trinken	1/1	1/1	0/1
PS03990	schmorig	Adjektiv	1	betrunken	kein_Trinken	1/1	1/1	1/1
PS04153	Schnaken-messer	Substantiv	-	altes, rostiges, abgenutztes Messer	kein_Trinken	1/1	1/1	1/1
PS04187	schnallen	Verb	x5	sich betrinken	Trinken.Alkohol_trinken	1/1	1/1	1/1
PS04193	Schnalzer	Substantiv	3	schlechter Wein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	1/1	1/1	1/1
PS04207	schnappen	Verb	2b	(durch Kopfnicken) zustimmen, bejahen	kein_Trinken	1/1	1/1	1/1
PS04211	Schnäpper	Substantiv	8d	vorlautes Mädchen	kein_Trinken	1/1	1/1	1/1
PS04243	Schnaps	Substantiv	1	Getränk mit hohem Alkoholanteil	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	1/1	0/1	1/1
PS04244	Schnaps-ausschank	Substantiv	-	Schankrecht für Spirituosen im Gasthaus	kein_Trinken	1/1	1/1	1/1
PS04250	Schnaps-bude	Substantiv	-	anspruchsloses, vorwiegend zum Trinken besuchtes Gasthaus	kein_Trinken	1/1	1/1	1/1
PS04251	Schnaps-butelle	Substantiv	-	Schnapsflasche	kein_Trinken	1/1	1/1	1/1
PS04252	Schnaps-butik	Substantiv	-	Gastwirtschaft mit bescheidenen Ansprüchen, Branntweinschenke	kein_Trinken	1/1	1/1	1/1
PS04254	schnäpseln	Verb	-	gerne und oft Schnaps trinken	Trinken.Alkohol_trinken; Trinken.Häufig_lange_trinken	1/1	1/1	1/1
PS04255	schnapsen	Verb	-	Schnaps trinken	Trinken.Alkohol_trinken	1/1	1/1	1/1
PS04256	Schnapser	Substantiv	1	wer gerne und oft Schnaps trinkt	kein_Trinken	0/1	1/1	1/1
PS04258	Schnaps-fahne	Substantiv	-	nach Schnaps riechender Atem	kein_Trinken	1/1	1/1	1/1
PS04260	Schnaps-flasche	Substantiv	-	Glasflasche für Branntwein	kein_Trinken	1/1	1/1	1/1
PS04261	Schnaps-gepfetze	Substantiv	-	Branntwein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	1/1	1/1	1/1
PS04276	Schnaps-kneipe	Substantiv	-	Gasthaus, das vorwiegend zum Zweck des Trinkens besucht wird	kein_Trinken	1/1	1/1	1/1
PS04279	Schnaps-kram	Substantiv	-	Schnapsausschank	kein_Trinken	1/1	1/1	1/1
PS04281	Schnaps-laden	Substantiv	-	Branntweinausschank, meist mit Kramladen verbunden	kein_Trinken	1/1	1/1	1/1
PS04283	Schnaps-nase	Substantiv	1a	blaurot verfärbte, aufgedunsene Nase eines Gewohnheitstrinkers	kein_Trinken	1/1	1/1	1/1
PS04286	Schnaps-rausch	Substantiv	-	durch Genuß von zuviel Schnaps eintretende Bewußtseinsverwirrung	kein_Trinken	1/1	1/1	1/1
PS04288	Schnaps-saufen	Substantiv	-	übermäßiger Genuß von Schnaps	kein_Trinken	1/1	1/1	0/1
PS04290	Schnaps-teufel	Substantiv	-	Personifizierung des Alkoholismus	kein_Trinken	1/1	1/1	1/1
PS04293	Schnaps-vergiftung	Substantiv	-	schwere Vergiftung durch übermäßigen Genuß von Branntwein	kein_Trinken	1/1	1/1	1/1
PS04295	Schnaps-wirtschaft	Substantiv	-	Gasthaus mit Schnapsausschank	kein_Trinken	1/1	1/1	1/1
PS04315	schnärren	Verb	10	einen (Wein, Schnaps) trinken	Trinken.Alkohol_trinken	0/1	1/1	1/1
PS04351	Schnaubian	Substantiv	-	Schnaps	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	1/1	1/1	1/1
PS04357	Schnaufer	Substantiv	-	Atemzug, vor allem der letzte Atemzug vor dem Tod	kein_Trinken	1/1	1/1	1/1
PS04470	Schnee-könig	Substantiv	-	fiktive Gestalt	kein_Trinken	1/1	1/1	1/1
PS04496	Schnee-wasser	Substantiv	2	gleichzeitiger Niederschlag von Regen und Schnee	kein_Trinken	1/1	1/1	1/1
PS04573	Schneller-bogen	Substantiv	-	Armbrust als Spielzeug der Jungen	kein_Trinken	1/1	1/1	1/1
PS04576	schnellern	Verb	5	einen (Schoppen, Schnaps usw.) trinken	Trinken.Alkohol_trinken	0/1	1/1	0/1
PS04607	Schneppe	Substantiv	'1.1b	Kante eines Stuhlsitzes, Ende einer Sitzbank	kein_Trinken	1/1	1/1	1/1
PS04675	Schnips	Substantiv	2	ein Gläschen Schnaps oder einfachen Kornbranntweins	Trinken.Alkohol_trinken	0/1	0/1	0/1
PS04715	Schnitt-wein	Substantiv	-	Wein aus der letzten Mostpressung	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	1/1	1/1	1/1
PS04720	Schnitz-brühe	Substantiv		Wasser, in dem Apfel- oder Birnenstücke gekocht wurden	Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Softdrink	0/1	1/1	0/1
PS04837	Schnuller	Substantiv	5	Necknameame für ein Kaiserslauterer Stadtoriginal	kein_Trinken	1/1	1/1	1/1
PS04862	Schnur	Substantiv	'1.2e	Sehne am Bogen zum Pfeilschießen	kein_Trinken	1/1	1/1	1/1
PS04881	schnurren	Verb	6	einen trinken	Trinken.Alkohol_trinken	0/1	1/1	1/1
PS04896	Schnurr-gückel	Substantiv	1	Tresterwein, Haustrunk, minderwertiger Wein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	1/1	1/1	1/1
PS04953	Schockele-majem	Substantiv	-	Kaffee	Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Kaffee	1/1	0/1	1/1
PS04972	Schöffe	Substantiv	-	ehrenamtlicher Laienrichter	kein_Trinken	1/1	1/1	1/1
PS04979	Schoker	Substantiv	-	Kaffee	Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Kaffee	1/1	1/1	1/1
PS04986	Schokolade	Substantiv	-	Süßigkeit aus Kakao, Milch und Zucker	Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Kakao	1/1	0/1	1/1
PS05036	Schon-zeit	Substantiv	-	gesetzlich bestimmte Zeit, in der Wild nicht gejagt werden darf	kein_Trinken	1/1	1/1	1/1
PS05045	schöpfen	Verb	3	ausgiebig trinken	Trinken.Schnell_große_Mengen_trinken	0/1	1/1	1/1
PS05058	Schöppeler	Substantiv	-	Säufer	kein_Trinken	1/1	1/1	1/1
PS05059	schöppeln	Verb	-	(gern und häufig) trinken	Trinken.Häufig_lange_trinken	1/1	0/1	0/1
PS05069	Schoppen-pitscher	Substantiv	-	wer gerne einen Schoppen Wein trinkt	kein_Trinken	0/1	1/1	1/1
PS05070	Schoppen-schlücker	Substantiv	-	wer gerne einen Schoppen trinkt, Säufer	kein_Trinken	0/1	1/1	1/1
PS05071	Schoppen-stecher	Substantiv	-	wer gerne einen Schoppen trinkt, Säufer	kein_Trinken	0/1	1/1	1/1
PS05072	Schoppen-wein	Substantiv	-	in Schoppen (vom Faß) ausgeschenkter Wein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	1/1	1/1	1/1
PS05075	Schöppler	Substantiv	-	Trinker	kein_Trinken	1/1	1/1	1/1
PS05085	schoren	Verb	'1.2	(mit dem Spaten) umgraben	kein_Trinken	1/1	1/1	1/1
PS05097	Schorle	Substantiv	-	Wein und Mineralwasser (meist) je zur Hälfte vermischt	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk	0/1	1/1	0/1
PS05098	Schorle-morle	Substantiv	-	Wein und Mineralwasser (meist) je zur Hälfte vermischt	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk	0/1	1/1	0/1
PS05208	schräg, schrägs	Adjektiv	2	betrunken	kein_Trinken	1/1	1/1	1/1
PS05310	Schreib-lehrer	Substantiv	-	Lehrer, der Schreibunterricht erteilt	kein_Trinken	1/1	1/1	1/1
PS05365	Schröpf-kopf	Substantiv	3	kleines Fäßchen mit Wein oder Bier	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk	0/1	0/1	0/1
PS05398	Schrott	Substantiv	1	zerkleinerter, behauener Hartstein; Abfall beim Steinhauen	kein_Trinken	1/1	1/1	1/1
PS05507	schucker	Substantiv	1	betrunken	kein_Trinken	1/1	1/1	1/1
PS05533	Schuh	Substantiv	2a	die Klaue des Schafs	kein_Trinken	1/1	1/1	1/1
PS05533	Schuh	Substantiv	2c	das Hufeisen	kein_Trinken	1/1	1/1	1/1
PS05803	Schurgelchens	Substantiv	-	ein Klickerspiel	kein_Trinken	1/1	1/1	1/1
PS05855	Schüssel-milch	Substantiv	-	Milch, die in einer flachen Schüssel entrahmt wurde	Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Kaltes_Milchgetränk	1/1	1/1	1/1
PS05858	Schüssel-schaft	Substantiv	-	Regal für Schüsseln und Teller	kein_Trinken	1/1	1/1	1/1
PS05893	Schüttel-riesling	Substantiv	-	Apfelwein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	1/1	1/1	0/1
PS05905	Schutt-halde	Substantiv	-	Abraumhalde des Steinbruchs	kein_Trinken	1/1	1/1	1/1
PS05951	Schutz-wald	Substantiv	-	zur Vermeidung der Bodenerosion gepflanzter Wald	kein_Trinken	1/1	1/1	1/1
PS05980	schwächen	Verb	2	Alkohol trinken, einen trinken, zechen	Trinken.Alkohol_trinken	1/1	1/1	1/1
PS06081	Schwan	Substantiv	2	Name von Gasthäusern	kein_Trinken	1/1	1/1	1/1
PS06097	Schwanen-wirt, -wirtin	Substantiv	-	"Wirt, Wirtin eines Gasthauses ""Zum Schwanen"""	kein_Trinken	1/1	1/1	1/1
PS06109	schwanken	Verb	1b	sich schwankend fortbewegen, taumelnd gehen (bes. von Betrunkenen)	kein_Trinken	1/1	1/1	1/1
PS06119	Schwänzel-bübchen	Substantiv	-	Kellner	kein_Trinken	1/1	1/1	1/1
PS06126	Schwanz-griebe	Substantiv	1	der obere, dicke Teil des Schwanzes, die Schwanzwurzel	kein_Trinken	1/1	1/1	1/1
PS06156	Schwappel-licht	Substantiv	-	Öllicht	kein_Trinken	1/1	1/1	1/1
PS06158	schwappeln	Verb	2	viel Alkohol trinken	Trinken.Alkohol_trinken;Trinken.Schnell_große_Mengen_trinken	0/2	1/2	1/2
PS06159	schwappen	Verb	3	Alkohol trinken, stark trinken	Trinken.Alkohol_trinken;Trinken.Schnell_große_Mengen_trinken	1/2	2/2	2/2
PS06175	Schwärmerei	Substantiv	1	schwärmerische Begeisterung	kein_Trinken	1/1	1/1	1/1
PS06191	schwarz	Adjektiv	2c'b	betrunken sein	kein_Trinken	1/1	1/1	1/1
PS06206	Schwarz-brenner	Substantiv	-	wer unerlaubt Schnaps brennt	kein_Trinken	1/1	1/1	1/1
PS06285	Schwätz-wasser	Substantiv	-	Schwätzwasser haben = betrunken, angetrunken sein	kein_Trinken	0/1	1/1	1/1
PS06297	Schwede	Substantiv	2	Rausch	kein_Trinken	1/1	1/1	1/1
PS06319	schwefeln	Verb	1.2	einen schwefeln = einen trinken	Trinken.Alkohol_trinken	0/1	1/1	1/1
PS06404	Schwein-pelz	Substantiv	-	unsauberer, gemeiner Mensch	kein_Trinken	1/1	1/1	1/1
PS06492	Schwengel	Substantiv	2b	Geschlechtsteil des Hengstes	kein_Trinken	1/1	1/1	1/1
PS06499	Schwenken-horst	Substantiv	-	Flurname	kein_Trinken	1/1	1/1	1/1
PS06623	Schwips	Substantiv	-	leichter Alkoholrausch	kein_Trinken	1/1	1/1	1/1
PS06625	schwipsig	Adjektiv	-	angeheitert, leicht betrunken	kein_Trinken	1/1	1/1	1/1
PS06628	Schwitte	Substantiv	3	kleines Glas Wein, Viertelchen	kein_Trinken	1/1	0/1	0/1
PS06659	Schwollen-kopf	Substantiv	3	Necknameame für die Bewohner von SP-Berghs	kein_Trinken	1/1	1/1	1/1
PS06699	Schwuppch	Substantiv	-	Schwung, Stoß	kein_Trinken	1/1	1/1	1/1
PS06719	Sechel	Substantiv	2	ein Glas Bier	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Bier	0/1	1/1	1/1
PS06748	Sechsprenkel-haft	Substantiv	-	Ring, Halterung, in der das Sech mit Holzkeil festgeklemmt wird	kein_Trinken	1/1	1/1	1/1
PS06825	Seelen-wärmer, Seel-	Substantiv	2	Schnaps	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	1/1	1/1	1/1
PS06892	Seiber-gusche	Substantiv	2b	wer viel und zugleich unüberlegt redet	kein_Trinken	1/1	1/1	1/1
PS06969	Seifen-brühe	Substantiv	2	schlechter Wein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	1/1	1/1	1/1
PS06999	Seih-becken	Substantiv	-	durchlöchertes Gefäß, Sieb zum Filtrieren von Flüssigkeiten	kein_Trinken	1/1	1/1	1/1
PS07103	Sekretär	Substantiv	2	Schreibtisch	kein_Trinken	1/1	1/1	1/1
PS07106	Sekt	Substantiv	-	Schaumwein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein.Sekt	1/1	1/1	1/1
PS07108	Sekunde	Substantiv	-	Sekunde	kein_Trinken	1/1	1/1	1/1
PS07146	selig	Adjektiv	2b	angeheitert, betrunken	kein_Trinken	1/1	1/1	1/1
PS07167	Selters-wasser, Selzer-	Substantiv	-	Mineral-, Sprudelwasser	Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Wasser	1/1	1/1	1/1
PS07297	servieren	Verb	1	Essen, Getränke auftragen, auftischen	kein_Trinken	1/1	1/1	1/1
PS07298	Servier-frau, -fräulein	Substantiv	-	Kellnerin, Bedienung im Gasthaus	kein_Trinken	1/1	1/1	1/1
PS07299	Servier-Mädchen	Substantiv	-	Mädchen, das serviert	kein_Trinken	1/1	1/1	1/1
PS07301	Servier-spritze	Substantiv	-	Kellnerin, Bedienung im Gasthaus	kein_Trinken	1/1	1/1	1/1
PS07459	Sieben-schläfer	Substantiv	2	zur Familie der Bilche gehörende Schlafmaus (Glis glis)	kein_Trinken	1/1	1/1	1/1
PS07599	Silven-wein	Substantiv		Wein aus Silvanertrauben	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	1/1	1/1	1/1
PS07671	sinken	Verb	2b	in moralischer Hinsicht sinken	kein_Trinken	1/1	1/1	1/1
PS07695	Sirup	Substantiv	-	Sirup	Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Softdrink	1/1	1/1	1/1
PS07736	Skelett	Substantiv	-	Skelett	kein_Trinken	1/1	1/1	1/1
PS07765	Soda-wasser	Substantiv	-	kohlensäurehaltiges Mineralwasser, Sprudel	Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Wasser	1/1	1/1	1/1
PS07869	Sommer-gast	Substantiv	-	Sommergast	kein_Trinken	1/1	1/1	1/1
PS07903	sommern	Verb	1	Sommer werden	kein_Trinken	1/1	1/1	1/1
