xml:id	Lemma	Lemma_bereinigt	Wortart	Level	Definition	Konzept	Top_1	Top_3	Top_5
EL01276	Lisabeth, Lisbeth	Lisabeth, Lisbeth	Substantiv		weibl. Vorname Elisabeth; Koseform	kein_Trinken	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk ; Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Kaffee ; Getränk	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk ; Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Kaffee ; Getränk ; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein.Sekt ; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein
EK01516	kluben	kluben	Verb		klauben, mit den Fingerspitzen an etwas herumzerren und zupfen, an einem Knopf oder Knochen, am Brode; in der Nase bohren	kein_Trinken	Trinken	Trinken ; Trinken.Schnell_große_Mengen_trinken ; Trinken.Alkohol_trinken	Trinken ; Trinken.Schnell_große_Mengen_trinken ; Trinken.Alkohol_trinken ; Trinken.Geräuschvoll_trinken ; Trinken.Austrinken
EH01626	haschen	haschen	Verb		haschen. Kinderspiel, wobei ein Ausruheort, der Barren, bestimmt wird. Sind alle dort angelangt, so ruft das haschende Kind: Drei langi, langi Stangen! Wer nit glich vom Barren enwëg geht, der muess fangen	kein_Trinken	Trinken	Trinken ; Trinken.Schnell_große_Mengen_trinken ; Trinken.Alkohol_trinken	Trinken ; Trinken.Schnell_große_Mengen_trinken ; Trinken.Alkohol_trinken ; Trinken.Austrinken ; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk
EA01058	Arrëst 	Arrëst	Substantiv		Arrest in der Schule	kein_Trinken	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk ; Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Kaffee ; Trinken.Alkohol_trinken	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk ; Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Kaffee ; Trinken.Alkohol_trinken ; Getränk ; Getränk.Heißgetränk.Alkoholhaltiges_Heißgetränk
EN00443	Narde	Narde	Substantiv		Behälter, in welchem auf dem Fischmarkt die Fische feil gehalten werden, flacher Fischzuber, Fischtrog, Fischmulde	kein_Trinken	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk ; Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Wasser ; Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Kaffee	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk ; Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Wasser ; Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Kaffee ; Getränk ; Getränk.Heißgetränk.Alkoholfreies_Heißgetränk
EM01299	Miser	Miser	Substantiv		Elend, Kummer	kein_Trinken	Durst	Durst ; Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Kaffee ; Getränk	Durst ; Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Kaffee ; Getränk ; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk ; Getränk.Heißgetränk.Alkoholhaltiges_Heißgetränk
ES03050	schmeidig	schmeidig	Adjektiv		zart gebaut; von kränklichem Aussehn	kein_Trinken	Getränk	Getränk ; Durst ; Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Kaffee	Getränk ; Durst ; Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Kaffee ; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk ; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein.Sekt
EM00790	Minut(e)	Minute, Minut	Substantiv		Minute	kein_Trinken	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk ; Getränk ; Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Kaffee	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk ; Getränk ; Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Kaffee ; Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Wasser ; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Bier
ES03565	Schnurchel	Schnurchel	Substantiv	1.	runzeliges, schnurriges Weib	kein_Trinken	Getränk.Heißgetränk.Alkoholhaltiges_Heißgetränk	Getränk.Heißgetränk.Alkoholhaltiges_Heißgetränk ; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose ; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Getränk.Heißgetränk.Alkoholhaltiges_Heißgetränk ; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose ; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein ; Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Kaffee ; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Bier
ER00518	Ruckerst	Ruckerst	Substantiv		beim Ballspiel der zwischen den vier Ecken belegene Raum	kein_Trinken	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk ; Trinken ; Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Wasser	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk ; Trinken ; Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Wasser ; Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Kaffee ; Trinken.Schnell_große_Mengen_trinken
EG00197	geffen	geffen	Verb		dürfen	kein_Trinken	Trinken	Trinken ; Trinken.Schnell_große_Mengen_trinken ; Trinken.Alkohol_trinken	Trinken ; Trinken.Schnell_große_Mengen_trinken ; Trinken.Alkohol_trinken ; Getränk ; Durst
EP03852	brun	brun	Adjektiv		braun	kein_Trinken	Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Kaffee	Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Kaffee ; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk ; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Bier	Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Kaffee ; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk ; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Bier ; Getränk ; Getränk.Heißgetränk.Alkoholhaltiges_Heißgetränk
ET00979	Tapen, Topen	Tapen, Topen	Substantiv	1.	Pfote, Tatze, insbes. die Pfote der Katze	kein_Trinken	Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Kaffee	Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Kaffee ; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk ; Getränk	Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Kaffee ; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk ; Getränk ; Trinken ; Trinken.Schnell_große_Mengen_trinken
EA00451	Aktion	Aktion	Substantiv		Actie	kein_Trinken	Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Kaffee	Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Kaffee ; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk ; Getränk	Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Kaffee ; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk ; Getränk ; Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Wasser ; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein.Sekt
ES00890	sin, sein 	sin, sein	Verb		sein	kein_Trinken	Trinken	Trinken ; Trinken.Schnell_große_Mengen_trinken ; Getränk	Trinken ; Trinken.Schnell_große_Mengen_trinken ; Getränk ; Trinken.Alkohol_trinken ; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk
EA00144	Ablässel	Ablässel	Substantiv		Medaille mit Heiligenbild	kein_Trinken	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk ; Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Kaffee ; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Bier	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk ; Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Kaffee ; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Bier ; Getränk.Heißgetränk.Alkoholhaltiges_Heißgetränk ; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein.Sekt
EF01337	Flutt	Flutt	Substantiv	1.	Kloss aus Mehl, Kartoffeln	kein_Trinken	Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Ersatzkaffee	Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Ersatzkaffee ; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Bier ; Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Kaffee	Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Ersatzkaffee ; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Bier ; Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Kaffee ; Getränk.Heißgetränk.Alkoholhaltiges_Heißgetränk ; Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Kakao
EP01795	erbarmen	erbarmen	Verb		Meist nur in der halb hochd. Litanei - Formel	kein_Trinken	Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Kaffee	Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Kaffee ; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk ; Getränk	Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Kaffee ; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk ; Getränk ; Trinken ; Getränk.Heißgetränk.Alkoholfreies_Heißgetränk
ET02243	Trosel, Trossel	Trosel, Trossel	Substantiv	1.	Troddel, Franse, Quaste, bes. am Frauenhalstuch	kein_Trinken	Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Kaffee	Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Kaffee ; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein.Sekt ; Getränk.Heißgetränk.Alkoholhaltiges_Heißgetränk	Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Kaffee ; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein.Sekt ; Getränk.Heißgetränk.Alkoholhaltiges_Heißgetränk ; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk ; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein
EK01162	Kassematte	Kassematte	Substantiv		bombenfestes Gewölbe; Gefängnis	kein_Trinken	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein ; Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Kaffee ; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein ; Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Kaffee ; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk ; Getränk.Heißgetränk.Alkoholfreies_Heißgetränk ; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein.Sekt
EP01005	Bein	Bein	Substantiv	1.	Bein	kein_Trinken	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk ; Getränk ; Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Kaffee	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk ; Getränk ; Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Kaffee ; Getränk.Heißgetränk.Alkoholhaltiges_Heißgetränk ; Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Wasser
ES01350	Schaub I	Schaub	Substantiv	1.	Bund Stroh, gutes langes Roggenstroh S., schön geordnetes Dachstroh	kein_Trinken	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Bier	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Bier ; Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Ersatzkaffee ; Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Kaltes_Milchgetränk	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Bier ; Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Ersatzkaffee ; Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Kaltes_Milchgetränk ; Getränk.Heißgetränk.Alkoholfreies_Heißgetränk ; Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Kaffee
EW01486	Wüwele	Wüwele	Substantiv		Läuse	kein_Trinken	Getränk.Heißgetränk.Alkoholhaltiges_Heißgetränk	Getränk.Heißgetränk.Alkoholhaltiges_Heißgetränk ; Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Kaffee ; Getränk	Getränk.Heißgetränk.Alkoholhaltiges_Heißgetränk ; Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Kaffee ; Getränk ; Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Kakao ; Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Softdrink
EK02545	krixen	krixen	Verb		knirschen mit den Zähnen oder vom Schnee; knarren (Thüre, Stuhl)	kein_Trinken	Trinken.Geräuschvoll_trinken	Trinken.Geräuschvoll_trinken ; Trinken.Alkohol_trinken ; Trinken	Trinken.Geräuschvoll_trinken ; Trinken.Alkohol_trinken ; Trinken ; Trinken.Schnell_große_Mengen_trinken ; Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Kaffee
EP01217	Bungst, Buns(t)	Bungst, Bunst, Buns	Substantiv		Bienenkorb aus Stroh	kein_Trinken	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Bier	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Bier ; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk ; Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Kaltes_Milchgetränk	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Bier ; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk ; Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Kaltes_Milchgetränk ; Getränk.Heißgetränk.Alkoholhaltiges_Heißgetränk ; Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Kaffee
ET01352	Turtel	Turtel	Substantiv		Turteltaube	kein_Trinken	Getränk.Heißgetränk.Alkoholhaltiges_Heißgetränk	Getränk.Heißgetränk.Alkoholhaltiges_Heißgetränk ; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein.Sekt ; Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Kaffee	Getränk.Heißgetränk.Alkoholhaltiges_Heißgetränk ; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein.Sekt ; Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Kaffee ; Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Softdrink ; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein
ES03583	Schnërsche 	Schnërsche	Substantiv		Ortsn. Schnersheim bei Truchtersheim	kein_Trinken	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein ; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein.Sekt ; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein ; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein.Sekt ; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk ; Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Wasser ; Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Kaffee
EF01232	Flum, Pflum	Flum, Pflum	Substantiv		Flaum, Flaumfedern, junge weiche Härchen	kein_Trinken	Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Kaffee	Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Kaffee ; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein.Sekt ; Getränk.Heißgetränk.Alkoholhaltiges_Heißgetränk	Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Kaffee ; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein.Sekt ; Getränk.Heißgetränk.Alkoholhaltiges_Heißgetränk ; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk ; Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Wasser
ES03814	schwadelen 	schwadelen	Verb		zu viel sprechen	kein_Trinken	Trinken.Schnell_große_Mengen_trinken	Trinken.Schnell_große_Mengen_trinken ; Trinken ; Trinken.Alkohol_trinken	Trinken.Schnell_große_Mengen_trinken ; Trinken ; Trinken.Alkohol_trinken ; Trinken.Austrinken ; Trinken.Geräuschvoll_trinken
EP02488 	Potschamber	Potschamber	Substantiv	1.	Nachtgeschirr	kein_Trinken	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk ; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein.Sekt ; Getränk	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk ; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein.Sekt ; Getränk ; Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Kaffee ; Getränk.Heißgetränk.Alkoholhaltiges_Heißgetränk
ES01418	Schochen	Schochen	Substantiv	1.	Haufen Heu von geringem Umfang	kein_Trinken	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Bier	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Bier ; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein ; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Bier ; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein ; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk ; Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Kaffee ; Getränk.Heißgetränk.Alkoholhaltiges_Heißgetränk
EH01024	Hanf(t)	Hanft, Hanf	Substantiv		Hanf	kein_Trinken	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose ; Getränk.Heißgetränk.Alkoholhaltiges_Heißgetränk ; Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Ersatzkaffee	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose ; Getränk.Heißgetränk.Alkoholhaltiges_Heißgetränk ; Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Ersatzkaffee ; Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Tee ; Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Kakao
EM01132	Marter, Martel	Marter, Martel	Substantiv		Marter, Qual	kein_Trinken	Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Kaffee	Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Kaffee ; Durst ; Getränk	Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Kaffee ; Durst ; Getränk ; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk ; Getränk.Heißgetränk.Alkoholhaltiges_Heißgetränk
EG01080	Gater	Gater	Substantiv		das erste Lederstück, wenn man den Absatz aufsetzt	kein_Trinken	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Bier	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Bier ; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk ; Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Kaffee	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Bier ; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk ; Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Kaffee ; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein ; Getränk.Heißgetränk.Alkoholfreies_Heißgetränk
EP00513	Bicker II	Bicker	Substantiv	1.	Person mit verstocktem Sinn	kein_Trinken	Trinken.Alkohol_trinken	Trinken.Alkohol_trinken ; Getränk ; Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Kaffee	Trinken.Alkohol_trinken ; Getränk ; Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Kaffee ; Getränk.Heißgetränk.Alkoholhaltiges_Heißgetränk ; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk
EG01220	Gix I	Gix	Substantiv		Schrei, Laut, Wörtchen; fast nur in der Rda	kein_Trinken	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk ; Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Kaffee ; Getränk	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk ; Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Kaffee ; Getränk ; Trinken.Geräuschvoll_trinken ; Getränk.Heißgetränk.Alkoholfreies_Heißgetränk
ES02919	schlirgen	schlirgen	Verb	1.	schmieren, sudeln, besudeln; schlecht malen	kein_Trinken	Trinken.Alkohol_trinken	Trinken.Alkohol_trinken ; Trinken.Schnell_große_Mengen_trinken ; Trinken	Trinken.Alkohol_trinken ; Trinken.Schnell_große_Mengen_trinken ; Trinken ; Trinken.Geräuschvoll_trinken ; Trinken.Austrinken
EP00162	Buech, Buch	Buech, Buch	Substantiv	1.	Buch	kein_Trinken	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk ; Getränk ; Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Kaffee	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk ; Getränk ; Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Kaffee ; Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Wasser ; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein.Sekt
ES04648	Staches	Staches	Substantiv		schwacher, einfältiger Mensch	kein_Trinken	Getränk	Getränk ; Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Kaffee ; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk	Getränk ; Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Kaffee ; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk ; Getränk.Heißgetränk.Alkoholfreies_Heißgetränk ; Durst
ET01667	Tëxt	Tëxt	Substantiv		Text, Bibelstelle	kein_Trinken	Getränk	Getränk ; Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Kaffee ; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk	Getränk ; Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Kaffee ; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk ; Trinken ; Getränk.Heißgetränk.Alkoholhaltiges_Heißgetränk
EG00146	Gob	Gob	Substantiv		grüne Wanze	kein_Trinken	Getränk.Heißgetränk.Alkoholhaltiges_Heißgetränk	Getränk.Heißgetränk.Alkoholhaltiges_Heißgetränk ; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose ; Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Kaffee	Getränk.Heißgetränk.Alkoholhaltiges_Heißgetränk ; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose ; Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Kaffee ; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein.Sekt ; Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Kakao
EW00093	wubben	wubben	Verb		schlagen, hauen, prügeln	kein_Trinken	Trinken.Alkohol_trinken	Trinken.Alkohol_trinken ; Trinken.Schnell_große_Mengen_trinken ; Trinken	Trinken.Alkohol_trinken ; Trinken.Schnell_große_Mengen_trinken ; Trinken ; Trinken.Geräuschvoll_trinken ; Trinken.Austrinken
EA00334	Agele, Agel	Agele, Agel	Substantiv		Granne, Spelze der Getreideähre, besonders Gerste; die holzigen Teile des Hanfs, die sich beim Brechen ablösen, Splitter, die bes. zum Feueranzünden dienen	kein_Trinken	Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Ersatzkaffee	Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Ersatzkaffee ; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Bier ; Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk	Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Ersatzkaffee ; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Bier ; Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk ; Getränk.Heißgetränk.Alkoholfreies_Heißgetränk ; Getränk.Heißgetränk.Alkoholhaltiges_Heißgetränk
ES00713	Silinle	Silinle	Substantiv		kleine Nägel, 6 Linien lang Westhalten	kein_Trinken	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk ; Trinken ; Trinken.Schnell_große_Mengen_trinken	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk ; Trinken ; Trinken.Schnell_große_Mengen_trinken ; Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Kaffee ; Trinken.Alkohol_trinken
EH00542	Holefërnes 	Holefërnes	Substantiv		stolzer Mensch; grosser und magerer Mann	kein_Trinken	Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Kaffee	Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Kaffee ; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk ; Getränk.Heißgetränk.Alkoholfreies_Heißgetränk	Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Kaffee ; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk ; Getränk.Heißgetränk.Alkoholfreies_Heißgetränk ; Getränk ; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein
