xml:id	url	Sprache	Wörterbuch	Lnummer	Lemma_bereinigt	Lemma	Varianten	Wortart	Level	Definition	Konzept	Stringabgleich	ModernGBERT	Llama
PS06319	https://woerterbuchnetz.de/?sigle=PfWB&lemid=S06319	Q10	Q7	L943	schwefeln	schwefeln		Q14	1.2	einen schwefeln = einen trinken	Q23	Q20	Q23	Q23
PS06719	https://woerterbuchnetz.de/?sigle=PfWB&lemid=S06719	Q10	Q7	L944	Sechel	Sechel		Q13	2	ein Glas Bier	Q35		Q35	Q35
PS06825	https://woerterbuchnetz.de/?sigle=PfWB&lemid=S06825	Q10	Q7	L945	Seelenwärmer, Seelwärmer	Seelenwärmer	Seelwärmer	Q13	2	Schnaps	Q38	Q38	Q38	Q38
PS06969	https://woerterbuchnetz.de/?sigle=PfWB&lemid=S06969	Q10	Q7	L946	Seifenbrühe	Seifenbrühe		Q13	2	schlechter Wein	Q36	Q36	Q36	Q36
PS07106	https://woerterbuchnetz.de/?sigle=PfWB&lemid=S07106	Q10	Q7	L947	Sekt	Sekt		Q13	-	Schaumwein	Q37	Q37	Q37	Q37
PS07167	https://woerterbuchnetz.de/?sigle=PfWB&lemid=S07167	Q10	Q7	L948	Selterswasser, Selzerwasser	Selterswasser	Selzerwasser	Q13	-	Mineral-, Sprudelwasser	Q30	Q30	Q30	Q30
PS07599	https://woerterbuchnetz.de/?sigle=PfWB&lemid=S07599	Q10	Q7	L949	Silvenwein	Silvenwein		Q13		Wein aus Silvanertrauben	Q36	Q36	Q36	Q36
PS07695	https://woerterbuchnetz.de/?sigle=PfWB&lemid=S07695	Q10	Q7	L950	Sirup	Sirup		Q13	-	Sirup	Q32	Q32	Q32	Q32
PS07765	https://woerterbuchnetz.de/?sigle=PfWB&lemid=S07765	Q10	Q7	L951	Sodawasser	Sodawasser		Q13	-	kohlensäurehaltiges Mineralwasser, Sprudel	Q30	Q30	Q30	Q30; Q32
PS08119	https://woerterbuchnetz.de/?sigle=PfWB&lemid=S08119	Q10	Q7	L952	Soruf	Soruf		Q13	-	Schnaps	Q38	Q38	Q38	Q38
PS08372	https://woerterbuchnetz.de/?sigle=PfWB&lemid=S08372	Q10	Q7	L953	Spätlese	Spätlese		Q13	2	Wein aus spät geernteten Trauben, Wein höherer Qualitätsstufe	Q36	Q36	Q36	Q36
PS08583	https://woerterbuchnetz.de/?sigle=PfWB&lemid=S08583	Q10	Q7	L954	Speicherkaffee	Speicherkaffee		Q13	-	Kaffee-Ersatz aus geröstetem Getreide	Q44		Q44	Q44
PS08731	https://woerterbuchnetz.de/?sigle=PfWB&lemid=S08731	Q10	Q7	L955	Sperbenwein	Sperbenwein		Q13	-	Wein aus Früchten des Speierling oder mit Speierlingzusatz	Q36	Q36	Q36	Q36
PS09049	https://woerterbuchnetz.de/?sigle=PfWB&lemid=S09049	Q10	Q7	L956	Spitzbohnenkaffee	Spitzbohnenkaffee		Q13	-	Kaffee-Ersatz aus Gerste, Roggen, Malz u.ä.	Q44		Q44	Q44
PS09112	https://woerterbuchnetz.de/?sigle=PfWB&lemid=S09112	Q10	Q7	L957	Spitzenwein	Spitzenwein		Q13	-	besonders guter, hervorragender Wein	Q36	Q36	Q40	Q36
PS09411	https://woerterbuchnetz.de/?sigle=PfWB&lemid=S09411	Q10	Q7	L958	Sprit	Sprit		Q13	2	schlechter Wein	Q36	Q36	Q36	Q36
PS09417	https://woerterbuchnetz.de/?sigle=PfWB&lemid=S09417	Q10	Q7	L959	Spritzelwasser	Spritzelwasser		Q13	-	Mineralwasser	Q30	Q30	Q30	Q30
PS09424	https://woerterbuchnetz.de/?sigle=PfWB&lemid=S09424	Q10	Q7	L960	Spritzer	Spritzer		Q13	x1b	mit Sodawasser gemischter Wein	Q34	Q36	Q36	Q36
PS09465	https://woerterbuchnetz.de/?sigle=PfWB&lemid=S09465	Q10	Q7	L961	Sprudel	Sprudel		Q13	-	kohlensäurehaltiges Trinkwasser, Mineralwasser, Kurgetränk	Q30	Q30	Q30	Q30
PS09496	https://woerterbuchnetz.de/?sigle=PfWB&lemid=S09496	Q10	Q7	L962	Sprutzelwasser	Sprutzelwasser		Q13	-	Mineralwasser mit Kohlensäure	Q30	Q30	Q30	Q30
PS09525	https://woerterbuchnetz.de/?sigle=PfWB&lemid=S09525	Q10	Q7	L963	spulen	spulen		Q14	x2b	tüchtig trinken	Q25	Q20	Q25	Q23
PS09547	https://woerterbuchnetz.de/?sigle=PfWB&lemid=S09547	Q10	Q7	L964	Spülwasser	Spülwasser		Q13	2	dünnes, fades Getränk	Q22	Q22	Q22	Q30
PS09548	https://woerterbuchnetz.de/?sigle=PfWB&lemid=S09548	Q10	Q7	L965	Spülwasserbrühe	Spülwasserbrühe		Q13	-	dünnes, fades Getränk	Q22	Q22	Q22	Q30
PS09663	https://woerterbuchnetz.de/?sigle=PfWB&lemid=S09663	Q10	Q7	L966	Stachelbeerwein	Stachelbeerwein		Q13	-	Obstwein aus Stachelbeeren	Q36	Q36	Q36	Q36
PS10051	https://woerterbuchnetz.de/?sigle=PfWB&lemid=S10051	Q10	Q7	L967	Starkbier	Starkbier		Q13	-	eine Biersorte mit besonders viel Stammwürze	Q35	Q35		Q35
PS10098	https://woerterbuchnetz.de/?sigle=PfWB&lemid=S10098	Q10	Q7	L968	stauben	stauben		Q14	5	einen trinken	Q23	Q20	Q23	Q23
PS10171	https://woerterbuchnetz.de/?sigle=PfWB&lemid=S10171	Q10	Q7	L969	stechen	stechen		Q14	5	einen (Schnaps) trinken	Q23	Q20	Q23	Q23
PS10292	https://woerterbuchnetz.de/?sigle=PfWB&lemid=S10292	Q10	Q7	L970	Stehschoppen	Stehschoppen		Q13	-	vor dem Heimgehen an der Theke der Wirtschaft getrunkenes Getränk	Q34	Q22	Q22	
PS10586	https://woerterbuchnetz.de/?sigle=PfWB&lemid=S10586	Q10	Q7	L971	stemmen	stemmen		Q14	3	einen trinken	Q23	Q20	Q23	Q23
PS10654	https://woerterbuchnetz.de/?sigle=PfWB&lemid=S10654	Q10	Q7	L972	Sternenbier, Sternbier	Sternenbier	Sternbier	Q13	-	Bier aus einem Gasthaus Zum Sternmit früherer eigener Brauerei	Q35	Q35	Q35	Q35
PS10768	https://woerterbuchnetz.de/?sigle=PfWB&lemid=S10768	Q10	Q7	L973	Stichwein	Stichwein		Q13	2	Wein mit einem Essigstich	Q36	Q36	Q36	Q36
PS10768	https://woerterbuchnetz.de/?sigle=PfWB&lemid=S10768	Q10	Q7	L973	Stichwein	Stichwein		Q13	1	der Wein eines vorzüglichen Jahrganges	Q36	Q36	Q36	Q36
PS10811	https://woerterbuchnetz.de/?sigle=PfWB&lemid=S10811	Q10	Q7	L974	Stieber	Stieber		Q13	3b'g	der große Durst nach einem Rausch, Brand	Q21	Q21	Q21	Q21
PS10923	https://woerterbuchnetz.de/?sigle=PfWB&lemid=S10923	Q10	Q7	L975	stillen	stillen		Q14	2c	trinken	Q20	Q20	Q20	Q20
PS11136	https://woerterbuchnetz.de/?sigle=PfWB&lemid=S11136	Q10	Q7	L976	Stoff, Stuft	Stoff	Stuft	Q13	3	alkoholisches Getränk	Q34	Q22	Q38	Q38; Q35; Q36
PS11275	https://woerterbuchnetz.de/?sigle=PfWB&lemid=S11275	Q10	Q7	L977	Storchenbier	Storchenbier		Q13	-	Bier der Storchenbrauerei in Speyer	Q35	Q35	Q35	Q35
PS11336	https://woerterbuchnetz.de/?sigle=PfWB&lemid=S11336	Q10	Q7	L978	Storzen	Storzen		Q13	5	ein Bier- oder Weinrest	Q35; Q36	Q35		
PS11348	https://woerterbuchnetz.de/?sigle=PfWB&lemid=S11348	Q10	Q7	L979	Stößelwein	Stößelwein		Q13		Wein aus unreifen, zerstampften Trauben	Q36	Q36	Q36	Q36
PS11349	https://woerterbuchnetz.de/?sigle=PfWB&lemid=S11349	Q10	Q7	L980	stoßen	stoßen		Q14	5d	tüchtig einen trinken	Q23; Q25	Q20	Q25; Q23	Q23
PS11375	https://woerterbuchnetz.de/?sigle=PfWB&lemid=S11375	Q10	Q7	L981	Stoßmilch	Stoßmilch		Q13	-	Buttermilch	Q33	Q33	Q33	Q33
PS12215	https://woerterbuchnetz.de/?sigle=PfWB&lemid=S12215	Q10	Q7	L982	stülpen	stülpen		Q14	2	Alkohol trinken	Q23	Q20	Q23	Q23
PS12380	https://woerterbuchnetz.de/?sigle=PfWB&lemid=S12380	Q10	Q7	L983	stürzen	stürzen		Q14	3b	ein Glas umdrehen, einen trinken	Q23	Q20	Q23	
PS12401	https://woerterbuchnetz.de/?sigle=PfWB&lemid=S12401	Q10	Q7	L984	Stutenmilch	Stutenmilch		Q13	-	Pferdemilch	Q33		Q33	Q33
PS12465	https://woerterbuchnetz.de/?sigle=PfWB&lemid=S12465	Q10	Q7	L985	Suckel	Suckel		Q13	4	schwacher Kaffee	Q42	Q42	Q42	Q42
PS12471	https://woerterbuchnetz.de/?sigle=PfWB&lemid=S12471	Q10	Q7	L986	suckeln, zuckeln	suckeln	zuckeln	Q14	2	trinken	Q20	Q20	Q20	Q20
PS12473	https://woerterbuchnetz.de/?sigle=PfWB&lemid=S12473	Q10	Q7	L987	Suckelsbrühe	Suckelsbrühe		Q13	-	schlechter Kaffee	Q42	Q42	Q42	Q42
PS12488	https://woerterbuchnetz.de/?sigle=PfWB&lemid=S12488	Q10	Q7	L988	Sudelbier	Sudelbier		Q13	-	abgestandenes Bier	Q35	Q35	Q35	Q35
PS12489	https://woerterbuchnetz.de/?sigle=PfWB&lemid=S12489	Q10	Q7	L989	Sudelbrühe	Sudelbrühe		Q13	1	Getränk von schlechter, dünner Qualität, Gesöff (Wein Bier Kaffee)	Q22; Q35; Q36; Q42	Q22; Q36	Q40; Q35	Q35; Q36; Q42
PS12520	https://woerterbuchnetz.de/?sigle=PfWB&lemid=S12520	Q10	Q7	L990	Suff	Suff		Q13	2	(schlechtes, fades) Getränk	Q22	Q22	Q22	Q22
PS12520	https://woerterbuchnetz.de/?sigle=PfWB&lemid=S12520	Q10	Q7	L990	Suff	Suff		Q13	1a	das (übermäßige) Trinken von Alkohol, Trunksucht	Q23; Q25	Q22	Q25; Q23	
PS12524	https://woerterbuchnetz.de/?sigle=PfWB&lemid=S12524	Q10	Q7	L991	suffeln, süffeln	suffeln	süffeln	Q14	1c	heimlich trinken	Q23	Q20; Q23	Q20	Q23
PS12524	https://woerterbuchnetz.de/?sigle=PfWB&lemid=S12524	Q10	Q7	L991	suffeln, süffeln	suffeln	süffeln	Q14	1b	fortwährend übermäßig trinken	Q23; Q25	Q20; Q23	Q25	Q23
PS12524	https://woerterbuchnetz.de/?sigle=PfWB&lemid=S12524	Q10	Q7	L991	suffeln, süffeln	suffeln	süffeln	Q14	1a	in kleinen Schlucken, genießerisch trinken	Q24	Q20; Q23	Q24	Q24
PS12675	https://woerterbuchnetz.de/?sigle=PfWB&lemid=S12675	Q10	Q7	L992	süppern	süppern		Q14	-	in kleinen Schlucken genießerisch trinken, langsam trinken, nuckeln	Q24	Q20	Q24	Q24
PS12743	https://woerterbuchnetz.de/?sigle=PfWB&lemid=S12743	Q10	Q7	L993	Süßmilch	Süßmilch		Q13	-	nicht angesäuerte Milch	Q33	Q33	Q33	Q33
PS12745	https://woerterbuchnetz.de/?sigle=PfWB&lemid=S12745	Q10	Q7	L994	Süßmost	Süßmost		Q13	-	frischer, unvergorener Traubensaft	Q31	Q31	Q31	Q31
PU00207	https://woerterbuchnetz.de/?sigle=PfWB&lemid=U00207	Q10	Q7	L995	übersehen	übersehen		Q14	3	sich einen Rausch antrinken	Q23	Q23	Q23	Q23
PU00522	https://woerterbuchnetz.de/?sigle=PfWB&lemid=U00522	Q10	Q7	L996	umstoßen	umstoßen		Q14	1b	einen trinken	Q23	Q20	Q23	Q23
PU00534	https://woerterbuchnetz.de/?sigle=PfWB&lemid=U00534	Q10	Q7	L997	Umtrunk	Umtrunk		Q13	-	gemeinsames Trinken in einer Runde	Q20	Q22	Q20	
PU00917	https://woerterbuchnetz.de/?sigle=PfWB&lemid=U00917	Q10	Q7	L998	unterirdisch	unterirdisch		Q15	2	der aus Kartoffeln hergestellte Schnaps	Q38	Q38	Q38	Q38
PU00941	https://woerterbuchnetz.de/?sigle=PfWB&lemid=U00941	Q10	Q7	L999	Unterländer	Unterländer		Q13	-	Wein aus dem Unterland	Q36	Q36	Q36	Q36
PU01050	https://woerterbuchnetz.de/?sigle=PfWB&lemid=U01050	Q10	Q7	L1000	Untertrunk	Untertrunk		Q13		Trunk für den Mittag oder tagsüber zwischendurch	Q22	Q22	Q22	
PW00449	https://woerterbuchnetz.de/?sigle=PfWB&lemid=W00449	Q10	Q7	L1001	Waldmeistertee	Waldmeistertee		Q13	-	Tee mit Waldmeisterblättern	Q41	Q41	Q41	Q41
PW00490	https://woerterbuchnetz.de/?sigle=PfWB&lemid=W00490	Q10	Q7	L1002	Waldwein	Waldwein		Q13	-	Wein aus Lagen am Wald	Q36	Q36	Q36	Q36
PW00614	https://woerterbuchnetz.de/?sigle=PfWB&lemid=W00614	Q10	Q7	L1003	wamschen	wamschen		Q14	1b	einen trinken	Q23	Q20	Q23	Q23
PW00931	https://woerterbuchnetz.de/?sigle=PfWB&lemid=W00931	Q10	Q7	L1004	Wasser	Wasser		Q13	3b	mit bestimmten Zusätzen versehenes Wasser als Getränk	Q32	Q30	Q30	Q30
PW00931	https://woerterbuchnetz.de/?sigle=PfWB&lemid=W00931	Q10	Q7	L1004	Wasser	Wasser		Q13	3a	Alkohol, Branntwein, Schnaps	Q38	Q30; Q38	Q38	Q38
PW01079	https://woerterbuchnetz.de/?sigle=PfWB&lemid=W01079	Q10	Q7	L1005	Wassersaufen	Wassersaufen		Q13	-	das Wassertrinken	Q20		Q20	Q30
PW01284	https://woerterbuchnetz.de/?sigle=PfWB&lemid=W01284	Q10	Q7	L1006	Wegerichtee	Wegerichtee		Q13	-	Kräutertee aus Wegerichblättern	Q41	Q41	Q41	Q41
PW01332	https://woerterbuchnetz.de/?sigle=PfWB&lemid=W01332	Q10	Q7	L1007	wegmachen	wegmachen		Q14	3	einen trinken	Q23	Q20	Q23	Q23
PW01418	https://woerterbuchnetz.de/?sigle=PfWB&lemid=W01418	Q10	Q7	L1008	Wehmilch	Wehmilch		Q13	-	die erste dicke Milch der Kuh unmittelbar nach dem Kalben	Q33	Q33	Q33	Q33
PW01454	https://woerterbuchnetz.de/?sigle=PfWB&lemid=W01454	Q10	Q7	L1009	Weiberklopfer	Weiberklopfer		Q13	-	neuer Wein, Federweißer, Haustrunk	Q36	Q36	Q36	Q36
PW01510	https://woerterbuchnetz.de/?sigle=PfWB&lemid=W01510	Q10	Q7	L1010	weichen	weichen		Q14	2.2	einen trinken, saufen	Q23	Q20; Q23	Q23	Q23
PW01677	https://woerterbuchnetz.de/?sigle=PfWB&lemid=W01677	Q10	Q7	L1011	Wein	Wein		Q13	1b	Traubensaft bzw. Most, unvergoren bzw. in Gärung befindlich	Q31; Q36	Q31; Q36	Q36; Q31	Q36
PW01677	https://woerterbuchnetz.de/?sigle=PfWB&lemid=W01677	Q10	Q7	L1011	Wein	Wein		Q13	1a	alkoholisches Getränk aus dem Saft von Trauben	Q36	Q22; Q36	Q34	Q36
PW01705	https://woerterbuchnetz.de/?sigle=PfWB&lemid=W01705	Q10	Q7	L1012	weinen	weinen		Q14	3	Wein trinken	Q23	Q20	Q23	Q23; Q36
PW01720	https://woerterbuchnetz.de/?sigle=PfWB&lemid=W01720	Q10	Q7	L1013	Weingeist	Weingeist		Q13	-	hochprozentiger Alkohol	Q38		Q38	Q38
PW01776	https://woerterbuchnetz.de/?sigle=PfWB&lemid=W01776	Q10	Q7	L1014	Weinpuff	Weinpuff		Q13	-	Haustrunk	Q36		Q36	Q38
PW01814	https://woerterbuchnetz.de/?sigle=PfWB&lemid=W01814	Q10	Q7	L1015	Weinsuppe	Weinsuppe		Q13	2	der gärende Most	Q36	Q31	Q36	Q36
PW01819	https://woerterbuchnetz.de/?sigle=PfWB&lemid=W01819	Q10	Q7	L1016	Weintrub	Weintrub		Q13	-	der durch die Hefe getrübte letzte Wein im Faß	Q36	Q36	Q36	Q36
PW01870	https://woerterbuchnetz.de/?sigle=PfWB&lemid=W01870	Q10	Q7	L1017	Weißbier	Weißbier		Q13	-	helles Bier, Weizenbier	Q35	Q35	Q35	Q35
PW01880	https://woerterbuchnetz.de/?sigle=PfWB&lemid=W01880	Q10	Q7	L1018	weißeln	weißeln		Q14	2a	viel trinken	Q23; Q25	Q20	Q25	Q25
PW01899	https://woerterbuchnetz.de/?sigle=PfWB&lemid=W01899	Q10	Q7	L1019	Weißherbst	Weißherbst		Q13	2	rötlicher Wein aus roten oder blauen Trauben	Q36	Q36	Q36	Q36
PW01942	https://woerterbuchnetz.de/?sigle=PfWB&lemid=W01942	Q10	Q7	L1020	Weißwein	Weißwein		Q13	-	heller Wein	Q36	Q36	Q36	Q36
PW01983	https://woerterbuchnetz.de/?sigle=PfWB&lemid=W01983	Q10	Q7	L1021	Weizenbier	Weizenbier		Q13	-	mit Gersten- und Weizenmalz gebrautes Bier	Q35	Q35	Q35	Q35
PW02221	https://woerterbuchnetz.de/?sigle=PfWB&lemid=W02221	Q10	Q7	L1022	Wermut	Wermut		Q13	2	mit Wermut 1b hergestelltes bitteres alkoholisches Getränk	Q38	Q22	Q34	Q38
PW02528	https://woerterbuchnetz.de/?sigle=PfWB&lemid=W02528	Q10	Q7	L1023	Wiedertäufer	Wiedertäufer		Q13		saurer Wein	Q36	Q36	Q36	Q36
PW02762	https://woerterbuchnetz.de/?sigle=PfWB&lemid=W02762	Q10	Q7	L1024	Wilhelm	Wilhelm		Q13	3	Schnaps aus Williams Christbirnen	Q38	Q38	Q38	Q38
PW03130	https://woerterbuchnetz.de/?sigle=PfWB&lemid=W03130	Q10	Q7	L1025	wippen, wippchen	wippen	wippchen	Q14	4	einen trinken	Q23	Q20	Q23	Q23
PW03280	https://woerterbuchnetz.de/?sigle=PfWB&lemid=W03280	Q10	Q7	L1026	Witwenmacher	Witwenmacher		Q13	-	aus Traubenrückständen hergestellter Wein, Haustrunk	Q36	Q36	Q36	Q36
PW03430	https://woerterbuchnetz.de/?sigle=PfWB&lemid=W03430	Q10	Q7	L1027	Wolfstee	Wolfstee		Q13	-	Tee von der Königskerze	Q41	Q41	Q41	Q41
PW03707	https://woerterbuchnetz.de/?sigle=PfWB&lemid=W03707	Q10	Q7	L1028	Wuppdich	Wuppdich		Q13	2b	Branntwein, Schnaps allgemein	Q38	Q38	Q38	Q38
PW03707	https://woerterbuchnetz.de/?sigle=PfWB&lemid=W03707	Q10	Q7	L1028	Wuppdich	Wuppdich		Q13	2a	ein Schluck oder ein Gläschen Branntwein	Q38		Q38	Q38
PW03721	https://woerterbuchnetz.de/?sigle=PfWB&lemid=W03721	Q10	Q7	L1029	Wurf	Wurf		Q13	2f	kleines Trinkglas, bzw. dessen Inhalt	Q22			
PZ00225	https://woerterbuchnetz.de/?sigle=PfWB&lemid=Z00225	Q10	Q7	L1030	zaubeln, zäubeln	zaubeln	zäubeln	Q14	2	einen trinken	Q23	Q20	Q23	Q23
PZ00281	https://woerterbuchnetz.de/?sigle=PfWB&lemid=Z00281	Q10	Q7	L1031	zechen	zechen		Q14	-	(im Gasthaus) etwas trinken, verzehren; Gelage abhalten	Q23	Q20; Q23	Q20	
PZ00283	https://woerterbuchnetz.de/?sigle=PfWB&lemid=Z00283	Q10	Q7	L1032	Zecherei	Zecherei		Q13	-	ausgiebiges Trinken im Gasthaus	Q23; Q25	Q22	Q25	
PZ00285	https://woerterbuchnetz.de/?sigle=PfWB&lemid=Z00285	Q10	Q7	L1033	Zechgelage	Zechgelage		Q13	-	Besäufnis in geselliger Runde	Q23			
PZ00485	https://woerterbuchnetz.de/?sigle=PfWB&lemid=Z00485	Q10	Q7	L1034	zerren	zerren		Q14	3	einen trinken	Q23	Q20	Q23	Q23
PZ00541	https://woerterbuchnetz.de/?sigle=PfWB&lemid=Z00541	Q10	Q7	L1035	Zichorie	Zichorie		Q13	2a	fürbende Kaffeezusatz, -ersatz und das daraus gewonnene Getränk	Q44		Q44	Q44
PZ00542	https://woerterbuchnetz.de/?sigle=PfWB&lemid=Z00542	Q10	Q7	L1036	Zichoriebrühe	Zichoriebrühe		Q13	-	schlechter, dünner Kaffee	Q42	Q42	Q42	Q44
PZ00545	https://woerterbuchnetz.de/?sigle=PfWB&lemid=Z00545	Q10	Q7	L1037	Zichoriekaffee	Zichoriekaffee		Q13	-	Getränk aus bzw. mit Zichorienwurzel	Q44	Q22	Q32	Q44
PZ00649	https://woerterbuchnetz.de/?sigle=PfWB&lemid=Z00649	Q10	Q7	L1038	Zielwasser	Zielwasser		Q13	-	Wein	Q36	Q38; Q36	Q36	Q38
PZ00847	https://woerterbuchnetz.de/?sigle=PfWB&lemid=Z00847	Q10	Q7	L1039	zipfeln	zipfeln		Q14	-	in kleinen Schlückchen trinken	Q24	Q20	Q24	Q24
PZ00874	https://woerterbuchnetz.de/?sigle=PfWB&lemid=Z00874	Q10	Q7	L1040	zischen	zischen		Q14	3	trinken	Q23	Q23; Q20	Q20	Q27
PZ00892	https://woerterbuchnetz.de/?sigle=PfWB&lemid=Z00892	Q10	Q7	L1041	Zitronensaft	Zitronensaft		Q13	-	Flüssigkeit der Zitrone und das daraus bereitete Getränk	Q31		Q29	Q31
PZ00893	https://woerterbuchnetz.de/?sigle=PfWB&lemid=Z00893	Q10	Q7	L1042	Zitronenwasser	Zitronenwasser		Q13	-	mit Zitronensaft gemischtes Wasser	Q32	Q30	Q32	Q30
PZ01038	https://woerterbuchnetz.de/?sigle=PfWB&lemid=Z01038	Q10	Q7	L1043	zubringen	zubringen		Q14	3	zutrinken, zuprosten	Q20		Q20	Q23
PZ01090	https://woerterbuchnetz.de/?sigle=PfWB&lemid=Z01090	Q10	Q7	L1044	Zuckerbrühe	Zuckerbrühe		Q13	-	verzuckerter Wein	Q36	Q36	Q36	Q36
PZ01151	https://woerterbuchnetz.de/?sigle=PfWB&lemid=Z01151	Q10	Q7	L1045	Zuckerwasser	Zuckerwasser		Q13	1a	mit Zucker und Wasser angerührtes Getränk	Q32	Q22; Q32	Q32	Q32
PZ01154	https://woerterbuchnetz.de/?sigle=PfWB&lemid=Z01154	Q10	Q7	L1046	Zuckerwein	Zuckerwein		Q13	-	(nur im Sommertagslied): Bezeichnung für süßen Wein	Q36		Q36	Q36
PZ01382	https://woerterbuchnetz.de/?sigle=PfWB&lemid=Z01382	Q10	Q7	L1047	zupfen	zupfen		Q14	3b	einen trinken	Q23	Q20	Q23	Q23
PZ01410	https://woerterbuchnetz.de/?sigle=PfWB&lemid=Z01410	Q10	Q7	L1048	zurichten	zurichten		Q14	2c	betrinken	Q23	Q23	Q23	Q23
PZ01775	https://woerterbuchnetz.de/?sigle=PfWB&lemid=Z01775	Q10	Q7	L1049	zutrinken	zutrinken		Q14	-	mit erhobenem Glas grüßen, zuprosten, zum Trinken  auffordern	Q20			
PZ02125	https://woerterbuchnetz.de/?sigle=PfWB&lemid=Z02125	Q10	Q7	L1050	zwitschern	zwitschern		Q14	3	einen trinken	Q23	Q20; Q23	Q23	Q23
PZ02137	https://woerterbuchnetz.de/?sigle=PfWB&lemid=Z02137	Q10	Q7	L1051	Zwockelwein	Zwockelwein		Q13	-	Wein, der in Bayern gewachsen ist	Q36	Q36	Q36	Q36
