xml:id	Lemma	Lemma_bereinigt	Wortart	Level	Definition	Konzept	Top_1	Konzeptübereinstimmung
PS02992	schlauchen, schläuchen	schlauchen, schläuchen	Verb	1b	einen trinken	Trinken.Alkohol_trinken	Trinken.Alkohol_trinken	perfekt
PS03076	Schleh-branntwein	Schlehbranntwein	Substantiv	-	aus Schlehen hergestellter Branntwein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	perfekt
PS03440	Schlorum-bier	Schlorumbier	Substantiv	-	eine Biersorte	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Bier	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Bier	perfekt
PS03523	schluckern	schluckern	Verb	1	häufig, wiederholt trinken	Trinken	Trinken; Trinken.Schnell_große_Mengen_trinken	perfekt
PS03591	schluppchen	schluppchen	Verb	x2	schluckweise trinken	Trinken.Langsam_kleine_Mengen_trinken	Trinken.Langsam_kleine_Mengen_trinken	perfekt
PS03596	schlürfeln	schlürfeln	Verb	-	in kleinen Schlucken trinken, nippen	Trinken.Langsam_kleine_Mengen_trinken	Trinken.Langsam_kleine_Mengen_trinken	perfekt
PS03852	schmettern	schmettern	Verb	2	trinken, einen heben	Trinken.Alkohol_trinken	Trinken.Alkohol_trinken	perfekt
PS04243	Schnaps	Schnaps	Substantiv	1	Getränk mit hohem Alkoholanteil	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose; Getränk	perfekt
PS04315	schnärren	schnärren	Verb	10	einen (Wein, Schnaps) trinken	Trinken.Alkohol_trinken	Trinken.Alkohol_trinken	perfekt
PS04881	schnurren	schnurren	Verb	6	einen trinken	Trinken.Alkohol_trinken	Trinken.Alkohol_trinken	perfekt
PS04986	Schokolade	Schokolade	Substantiv	-	Süßigkeit aus Kakao, Milch und Zucker	Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Kakao	Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Kakao	perfekt
PS05072	Schoppen-wein	Schoppenwein	Substantiv	-	in Schoppen (vom Faß) ausgeschenkter Wein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	perfekt
PS05098	Schorle-morle	Schorlemorle	Substantiv	-	Wein und Mineralwasser (meist) je zur Hälfte vermischt	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk	Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Wasser	perfekt
PS05365	Schröpf-kopf	Schröpfkopf	Substantiv	3	kleines Fäßchen mit Wein oder Bier	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Bier	perfekt
PS05855	Schüssel-milch	Schüsselmilch	Substantiv	-	Milch, die in einer flachen Schüssel entrahmt wurde	Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Kaltes_Milchgetränk	Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Kaltes_Milchgetränk	perfekt
PS07106	Sekt	Sekt	Substantiv	-	Schaumwein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein.Sekt	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein.Sekt; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	perfekt
PS07167	Selters-wasser, Selzer-	Selterswasser, Selzerwasser	Substantiv	-	Mineral-, Sprudelwasser	Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Wasser	Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Wasser	perfekt
PS07599	Silven-wein	Silvenwein	Substantiv		Wein aus Silvanertrauben	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	perfekt
PS08372	Spät-lese	Spätlese	Substantiv	2	Wein aus spät geernteten Trauben, Wein höherer Qualitätsstufe	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	perfekt
PS08583	Speicher-kaffee	Speicherkaffee	Substantiv	-	Kaffee-Ersatz aus geröstetem Getreide	Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Ersatzkaffee	Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Ersatzkaffee	perfekt
PS08731	Sperben-wein	Sperbenwein	Substantiv	-	Wein aus Früchten des Speierling oder mit Speierlingzusatz	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	perfekt
PS09049	Spitzbohnen-kaffee	Spitzbohnenkaffee	Substantiv	-	Kaffee-Ersatz aus Gerste, Roggen, Malz u.ä.	Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Ersatzkaffee	Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Ersatzkaffee	perfekt
PS09411	Sprit	Sprit	Substantiv	2	schlechter Wein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	perfekt
PS09417	Spritzel-wasser	Spritzelwasser	Substantiv	-	Mineralwasser	Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Wasser	Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Wasser	perfekt
PS09424	Spritzer	Spritzer	Substantiv	x1b	mit Sodawasser gemischter Wein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk	Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Wasser	perfekt
PS09547	Spül-wasser	Spülwasser	Substantiv	2	dünnes, fades Getränk	Getränk	Getränk	perfekt
PS10171	stechen	stechen	Verb	5	einen (Schnaps) trinken	Trinken.Alkohol_trinken	Trinken.Alkohol_trinken	perfekt
PS10292	Steh-schoppen	Stehschoppen	Substantiv	-	vor dem Heimgehen an der Theke der Wirtschaft getrunkenes Getränk	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk	Getränk; Getränk.Heißgetränk.Alkoholfreies_Heißgetränk	perfekt
PS11275	Storchen-bier	Storchenbier	Substantiv	-	Bier der Storchenbrauerei in Speyer	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Bier	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Bier	perfekt
PS12215	stülpen	stülpen	Verb	2	Alkohol trinken	Trinken.Alkohol_trinken	Trinken.Alkohol_trinken	perfekt
PS12471	suckeln, zuckeln	suckeln, zuckeln	Verb	2	trinken	Trinken	Trinken	perfekt
PS12473	Suckels-brühe	Suckelsbrühe	Substantiv	-	schlechter Kaffee	Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Kaffee	Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Ersatzkaffee; Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Kaffee	perfekt
PS12524	suffeln, süffeln	suffeln, süffeln	Verb	1c	heimlich trinken	Trinken.Alkohol_trinken	Trinken; Trinken.Schnell_große_Mengen_trinken	perfekt
PW00449	Waldmeister-tee	Waldmeistertee	Substantiv	-	Tee mit Waldmeisterblättern	Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Tee	Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Tee	perfekt
PW00490	Wald-wein	Waldwein	Substantiv	-	Wein aus Lagen am Wald	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	perfekt
PW00614	wamschen	wamschen	Verb	1b	einen trinken	Trinken.Alkohol_trinken	Trinken.Alkohol_trinken	perfekt
PW01677	Wein	Wein	Substantiv	1a	alkoholisches Getränk aus dem Saft von Trauben	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose; Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Saft	perfekt
PW01705	weinen	weinen	Verb	3	Wein trinken	Trinken.Alkohol_trinken	Trinken; Trinken.Alkohol_trinken	perfekt
PW01776	Wein-puff	Weinpuff	Substantiv	-	Haustrunk	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	perfekt
PW01819	Wein-trub	Weintrub	Substantiv	-	der durch die Hefe getrübte letzte Wein im Faß	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	perfekt
PW01870	Weiß-bier	Weißbier	Substantiv	-	helles Bier, Weizenbier	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Bier	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Bier	perfekt
PW01942	Weiß-wein	Weißwein	Substantiv	-	heller Wein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	perfekt
PW01983	Weizen-bier	Weizenbier	Substantiv	-	mit Gersten- und Weizenmalz gebrautes Bier	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Bier	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Bier	perfekt
PW02528	Wieder-täufer	Wiedertäufer	Substantiv		saurer Wein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	perfekt
PW03130	wippen, wippchen	wippen, wippchen	Verb	4	einen trinken	Trinken.Alkohol_trinken	Trinken.Alkohol_trinken	perfekt
PW03707	Wupp-dich	Wuppdich	Substantiv	2b	Branntwein, Schnaps allgemein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	perfekt
PZ00281	zechen	zechen	Verb	-	(im Gasthaus) etwas trinken, verzehren; Gelage abhalten	Trinken.Alkohol_trinken	Trinken.Alkohol_trinken	perfekt
PZ00847	zipfeln	zipfeln	Verb	-	in kleinen Schlückchen trinken	Trinken.Langsam_kleine_Mengen_trinken	Trinken.Langsam_kleine_Mengen_trinken	perfekt
PZ00892	Zitronen-saft	Zitronensaft	Substantiv	-	Flüssigkeit der Zitrone und das daraus bereitete Getränk	Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Saft	Getränk; Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Softdrink	perfekt
PZ00893	Zitronen-wasser	Zitronenwasser	Substantiv	-	mit Zitronensaft gemischtes Wasser	Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Softdrink	Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Wasser; Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Saft	perfekt
PZ01038	zu-bringen	zubringen	Verb	3	zutrinken, zuprosten	Trinken	Trinken.Alkohol_trinken; Trinken	perfekt
LD00392	dieschten	dieschten	Verb		dursten	Durst	Durst	perfekt
LD01151	Durscht	Durscht	Substantiv		Durst	Durst	Durst	perfekt
LD01155	durschtisch	durschtisch	Adjektiv		durstig	Durst	Durst	perfekt
LG00244	Ge-drenks	Gedrenks	Substantiv	1.	Getränke	Getränk	Getränk	perfekt
LO00248	Owes-dronk	Owesdronk	Substantiv		Abendtrunk	Getränk	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk	perfekt
LR00660	Runding	Runding	Substantiv		Runde	Getränk	kein_Trinken	kein
LW00439	Winkof	Winkof	Substantiv	1.	Trunk zur Bestätigung eines geschlossenen Kaufes od. Vertrags	Getränk	Getränk	perfekt
LS02444	Suff	Suff	Substantiv		steifer Trank für Rindvieh u. Schweine; Küchenwasser zum Tränken des Viehs	Getränk	Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Wasser; Getränk	perfekt
LK00028	Kaffeebrih	Kaffeebrih	Substantiv		schlechter Milchkaffee	Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Kaffee	Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Ersatzkaffee; Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Kaffee	perfekt
LW00150	Wasser	Wasser	Substantiv	2.	wässeriger Kaffee, dünne Suppe	Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Kaffee	Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Kaffee	perfekt
LB01497	Brockel	Brockel	Substantiv	1.	geronnene Milch	Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Kaltes_Milchgetränk	Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Kaltes_Milchgetränk	perfekt
LM00226	Matten	Matten	Substantiv	1.	geronnene Milch, aus der Käse gemacht wird; Käsmatte	Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Kaltes_Milchgetränk	kein_Trinken	kein
LS02218	Strach	Strach	Substantiv	3.	soviel auf einmal an Milch gemolken wird	Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Kaltes_Milchgetränk	kein_Trinken	kein
LB00183	Bäre-dreck	Bäredreck	Substantiv		Süßholzsaft	Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Saft	Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Saft	perfekt
LS01563	Sirop	Sirop	Substantiv		Sirup	Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Softdrink	Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Softdrink	perfekt
LS01858	Spruddel	Spruddel	Substantiv		Sprudel	Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Wasser	kein_Trinken	kein
LW00444	Winscho	Winscho	Substantiv		Glühwein	Getränk.Heißgetränk.Alkoholhaltiges_Heißgetränk	Getränk.Heißgetränk.Alkoholhaltiges_Heißgetränk; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	perfekt
LB00755	Bier II	Bier	Substantiv		Bier	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Bier	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Bier	perfekt
LA00253	Änes	Änes	Substantiv	2.	Anisbranntwein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	perfekt
LH00199	Häns-chen	Hänschen	Substantiv		ein Achtel Liter Branntwein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	perfekt
LK01505	Kwetschwasser	Kwetschwasser	Substantiv		Zwetschenbranntwein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	perfekt
LR00162	Rattegift	Rattegift	Substantiv		schlechter Schnaps	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	perfekt
LS01029	Schnorres	Schnorres	Substantiv	2.	Gläschen Schnaps	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	perfekt
LS01115	Schorbacher	Schorbacher	Substantiv		gewöhnlicher Kartoffelschnaps, der in Schorbach (n. w. Bitsch) vorzugsweise getrunken wird	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	perfekt
LS02490 	Surmilich 	Surmilich	Substantiv		Sauermilch	Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Kaltes_Milchgetränk	Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Kaltes_Milchgetränk	perfekt
LZ00261	Zwelfer	Zwelfer	Substantiv		ein Schnaps zu 12	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	perfekt
LB00479	Pek I	Pek	Substantiv		saurer Wein, aus Trestern hergestellt, indem man Wasser zusetzt u. das Gemisch einige Tage in einem Fasse stehen läßt	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Wasser; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	perfekt
LF01130	Föll-wein	Föllwein	Substantiv		Füllwein, Wein zum Nach- und Auffüllen im Fasse	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	perfekt
LK00343	Keizen	Keizen	Substantiv	2.	schlechter Wein, Krätzer	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	perfekt
LW00407	Win	Win	Substantiv		Wein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	perfekt
LD00870	trinken	trinken	Verb		trinken	Trinken	Trinken	perfekt
LG00244	Ge-drenks	Gedrenks	Substantiv	2.	das Trinken	Trinken	Trinken	perfekt
LS00441	schepplen	schepplen	Verb		trinken, mit dem Nebenbegriff des Gewohnheitsmäßigen	Trinken	Trinken; Trinken.Schnell_große_Mengen_trinken	perfekt
LB00626	be-schipsen	beschipsen	Verb	2.	sich betrinken	Trinken.Alkohol_trinken	Trinken.Alkohol_trinken	perfekt
LS02448	suffen	suffen	Verb		saufen	Trinken.Alkohol_trinken	Trinken	perfekt
LG00627	Ge-seffs	Geseffs	Substantiv		Gesöffe, Säuferei, unmäßiges Trinken	Trinken.Alkohol_trinken; Trinken.Schnell_große_Mengen_trinken	Trinken; Trinken.Schnell_große_Mengen_trinken	perfekt
LS00742	schlirpsen	schlirpsen	Verb	1.	schlürfen beim Trinken	Trinken.Geräuschvoll_trinken	Trinken.Geräuschvoll_trinken	perfekt
LS00772	schlotzen	schlotzen	Verb	1.	schlürfen, mit Wohlbehagen trinken, schmatzen	Trinken.Geräuschvoll_trinken	Trinken.Langsam_kleine_Mengen_trinken; Trinken.Geräuschvoll_trinken	perfekt
EL00173	verlëchen 	verlëchen	Verb	2.	austrocknen, verschmachten vor Durst	Durst	kein_Trinken	kein
EP03894	Brand	Brand	Substantiv	8.	Durst	Durst	Durst	perfekt
EN00683	Näz	Näz	Substantiv	4.	schlechtes Getränk	Getränk	Getränk	perfekt
ES00292	Gsuff(s)	Gsuffs, Gsuff	Substantiv	2.	schlechtes Getränk	Getränk	Getränk	perfekt
ET02165	Trunk	Trunk	Substantiv		Trunk	Getränk	Getränk	perfekt
EK00182	Kaffee, Kaffi	Kaffee, Kaffi	Substantiv	1.	Kaffee	Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Kaffee	Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Ersatzkaffee; Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Kaffee	perfekt
EL01179	Lur(e), Lür	Lure, Lur, Lür	Substantiv	4.	schlechte Brühe überhaupt, bes. Kaffee	Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Kaffee	Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Kaffee	perfekt
EP03724	Qutschelbrüej	Qutschelbrüej	Substantiv	2.	schlechter Kaffee	Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Kaffee	Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Ersatzkaffee; Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Kaffee	perfekt
EW01154	Bappelwasser	Bappelwasser	Substantiv	2.	Tee aus Blättern der Rosenpappel	Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Tee	Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Tee	perfekt
EM00567	Brieschmilch	Brieschmilch	Substantiv		die erste Milch der Kuh	Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Kaltes_Milchgetränk	Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Kaltes_Milchgetränk	perfekt
EM00577	Surmilch	Surmilch	Substantiv		Sauermilch, Dickmilch, gestockte Milch; wird häufig abends mit Kartoffeln gegessen; auch zu Suppen verwendet	Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Kaltes_Milchgetränk	Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Kaltes_Milchgetränk	perfekt
ES00323	Saft	Saft	Substantiv		Saft	Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Saft	Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Saft	perfekt
ES02036	Schoppen	Schoppen	Substantiv	2.	bes. ein Schoppen Bier	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Bier	Trinken.Alkohol_trinken; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Bier	voll
EF01024	Vitriol	Vitriol	Substantiv	2.	schlechter Branntwein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	perfekt
EG00225	Rattengift	Rattengift	Substantiv	1.	Schnaps	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	perfekt
EL00463	Vorlauf	Vorlauf	Substantiv	2.	der erste Branntwein, der beim Branntweinbrennen herauskommt; er wird nicht getrunken, sondern zur Herstellung einer geringeren Güte Schnaps oder zu Einreibungen verwandt	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	perfekt
EL01179	Lur(e), Lür	Lure, Lur, Lür	Substantiv	3.	schlechter Schnaps	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	perfekt
EP02080	Position	Position	Substantiv	2.	ein gewöhnliches Trinkglas voll Schnaps	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	perfekt
EP02310	Petrol	Petrol	Substantiv	2.	Fusel, gemeiner Schnaps	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	perfekt
ER00626	Rum I	Rum	Substantiv		Rum	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	kein_Trinken	kein
ER01113	Rissmichum	Rissmichum	Substantiv		gemeiner Schnaps	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	perfekt
ES00572	Katzenseckel	Katzenseckel	Substantiv	1.	Branntwein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	perfekt
ET01926	Teüfelsdrëck 	Teüfelsdrëck	Substantiv	2.	Schnaps	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	perfekt
ET02252	Druesen, Drusen	Druesen, Drusen	Substantiv	2.	Branntwein aus Weinhefe gewonnen	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	perfekt
EW01154	Bappelwasser	Bappelwasser	Substantiv	1.	geistige Getränke	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk; Getränk	perfekt
EG00283	Burlegiges	Burlegiges	Substantiv	1.	schlechter, gewässerter Wein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	perfekt
EM01478	Most II, Muschk	Most, Muschk	Substantiv	2.	süsser Traubenwein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	perfekt
EP00881	Bemmeri	Bemmeri	Substantiv	2.	schlechter Wein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	perfekt
EP03711	Bankerottbrüej	Bankerottbrüej	Substantiv		schlechter Wein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	perfekt
EW00682	Dreimännerwin	Dreimännerwin	Substantiv		Wein, der so sauer ist, dass drei Männer den Trinkenden festhalten müssen (sonst würde er  sich weigern, ihn zu nehmen)	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	perfekt
EG01147	gutteren	gutteren	Verb	1.	aus einem Fläschchen trinken	Trinken	Getränk; Trinken	voll
EH01203	hüpperen	hüpperen	Verb	4.	trinken	Trinken	Trinken	perfekt
EP00295	bafen, bäfen	bafen, bäfen	Verb	2.	trinken	Trinken	Trinken	perfekt
EP00429	packen	packen	Verb	5.	trinken	Trinken	Trinken	perfekt
ES02451	dran schütten	dran schütten	Verb		trinken	Trinken	Trinken	perfekt
ES02583	schleifen, schleipfen	schleifen, schleipfen	Verb	5.	trinken	Trinken	Trinken	perfekt
ES02767	schlamperen	schlamperen	Verb	2.	die Tränke saufen, vom Vieh; verächtlich auch vom Menschen	Trinken	Trinken	perfekt
ES04525	spritzen, spretzen	spritzen, spretzen	Verb	4.	trinken	Trinken	Trinken	perfekt
ES04592	stäüben	stäüben	Verb	6.	derb für trinken	Trinken	Trinken	perfekt
ET02161	nach trinken	nach trinken	Verb		einem andern nachtrinken, nach einem andern aus demselben Glas trinken	Trinken	Trinken; Trinken.Alkohol_trinken	perfekt
ES00291	Sufens, Saufens	Sufens, Saufens	Substantiv	1.	Zecherei	Trinken.Alkohol_trinken	kein_Trinken	kein
ES00301	Suferei	Suferei	Substantiv	2.	Trinkgelage	Trinken.Alkohol_trinken	kein_Trinken	kein
ES00301	Suferei	Suferei	Substantiv	1.	Trinklust, Trinkerei	Trinken.Alkohol_trinken	kein_Trinken	kein
ES03508	schnäpslen	schnäpslen	Verb	1.	Schnäpschen trinken	Trinken.Alkohol_trinken	Trinken.Alkohol_trinken	perfekt
ES00286	us sufen	us sufen	Verb		leer saufen, leer trinken	Trinken.Austrinken	Trinken.Austrinken	perfekt
ES01069	supperen	supperen	Substantiv	1.	beim Trinken ein schlürfendes Geräusch verursachen	Trinken.Geräuschvoll_trinken	kein_Trinken	kein
